Transcription Start;Translation Start;Translation Stop;Transcription Stop;Strand;Name;Synonym;Product;PS04;MGP14;qValue;fold;log2(fold)
;1338130;1337873;;-;-;SCO1267;acyl carrier protein;1;1;1;1;0
;1425591;1426211;;+;-;SCO1350;hypothetical protein;1;1;1;1;0
;1647893;1646907;;-;-;SCO1538;transport system membrane protein;1;1;1;1;0
;1853898;1853026;;-;-;SCO1735;lipase;1;1;1;1;0
;2020168;2019011;;-;-;SCO1885;oxidoreductase;1;1;1;1;0
;2162584;2161226;;-;-;SCO2017;amino acid decarboxylase;1;1;1;1;0
;2593547;2592291;;-;-;SCO2419;hypothetical protein;1;1;1;1;0
;2948891;2950345;;+;-;SCO2707;transferase;1;1;1;1;0
;2956263;2957411;;+;-;SCO2713;hypothetical protein;1;1;1;1;0
;2980422;2979583;;-;-;SCO2733;hypothetical protein;1;1;1;1;0
;3532763;3531588;;-;-;SCO3219;lipase;1;1;1;1;0
;3592182;3591313;;-;-;SCO3239;hypothetical protein;1;1;1;1;0
;3596640;3595843;;-;-;SCO3244;hypothetical protein;1;1;1;1;0
;3600808;3599006;;-;-;SCO3247;acyl CoA oxidase;1;1;1;1;0
;3802689;3803408;;+;-;SCO3440;hypothetical protein;1;1;1;1;0
;3965737;3965144;;-;-;SCO3587;regulatory protein;1;1;1;1;0
;4799896;4801464;;+;-;SCO4383;4-coumarate:CoA ligase;1;1;1;1;0
;4824442;4823468;;-;-;SCO4405;ABC transporter ATP-binding protein;1;1;1;1;0
;5563836;5565470;;+;-;SCO5117;peptide transport system peptide-binding protein;1;1;1;1;0
;6457476;6458318;;+;-;SCO5894;thioesterase;1;1;1;1;0
;6554384;6556789;;+;-;SCO5980;salicylyl-CoA 5-hydroxylase;1;1;1;1;0
;6642231;6641362;;-;-;SCO6050;lipoprotein;1;1;1;1;0
;6830017;6830142;;+;-;SCO6215;hypothetical protein;1;1;1;1;0
;6852093;6851212;;-;-;SCO6229;sugar transport system permease;1;1;1;1;0
;6873849;6874406;;+;-;SCO6251;reductase;1;1;1;1;0
;7016286;7014907;;-;-;SCO6353;two-component sensor;1;1;1;1;0
;7104511;7097567;;-;-;SCO6428;hypothetical protein;1;1;1;1;0
;7108264;7111779;;+;-;SCO6431;peptide synthase;1;1;1;1;0
;7116513;7117874;;+;-;SCO6434;oxidoreductase;1;1;1;1;0
;7261416;7259476;;-;-;SCO6560;respiratory chain oxidoreductase;1;1;1;1;0
;7388672;7389874;;+;-;SCO6653;hypothetical protein;1;1;1;1;0
;7417309;7416767;;-;-;SCO6677;ABC transporter ATP-binding protein;1;1;1;1;0
;7630453;7629623;;-;-;SCO6859;hypothetical protein;1;1;1;1;0
;7633819;7633190;;-;-;SCO6863;hypothetical protein;1;1;1;1;0
;7682922;7681180;;-;-;SCO6918;hypothetical protein;1;1;1;1;0
;7813971;7815275;;+;-;SCO7028;sugar-binding lipoprotein;1;1;1;1;0
;7826610;7830005;;+;-;SCO7037;hypothetical protein;1;1;1;1;0
;7890168;7889266;;-;-;SCO7099;RNA polymerase sigma factor;1;1;1;1;0
;7962390;7961479;;-;-;SCO7165;sugar-binding integral membrane transport protein;1;1;1;1;0
;7984035;7985084;;+;-;SCO7184;branched amino acid transport system permease;1;1;1;1;0
;8055078;8055983;;+;-;SCO7245;hydrolase;1;1;1;1;0
;8155756;8154965;;-;-;SCO7341;RNA polymerase secondary sigma factor;1;1;1;1;0
;8369613;8371214;;+;-;SCO7547;sulfatase;1;1;1;1;0
;8373534;8372680;;-;-;SCO7550;hydrolase;1;1;1;1;0
;8378701;8379696;;+;-;SCO7556;sugar transport permease;1;1;1;1;0
;8459757;8457868;;-;-;SCO7631;hypothetical protein;1;1;1;1;0
;8497424;8497978;;+;-;SCO7673;lipoprotein;1;1;1;1;0
;8502773;8504398;;+;-;SCO7680;ABC transporter ATP-binding protein;1;1;1;1;0
;8524521;8526347;;+;-;SCO7689;ABC transporter ATP-binding protein;1;1;1;1;0
;8613085;8612498;;-;-;SCO7786;hypothetical protein;1;1;1;1;0
;8625511;8625846;;+;-;SCO7805;hypothetical protein;1;1;1;1;0
;8655556;8655891;;+;-;SCO7838;hypothetical protein;1;1;1;1;0
;90865;90395;;-;-;SCO0109;hypothetical protein;2;1;1;2;1
;91977;92729;;+;-;SCO0111;oxidoreductase;2;1;1;2;1
;119651;119833;;+;-;SCO0128;hypothetical protein;2;1;1;2;1
;261366;262319;;+;-;SCO0271;binding-protein-dependent transport protein;2;1;1;2;1
;449218;447890;;-;-;SCO0431;hypothetical protein;2;1;1;2;1
;620879;620367;;-;-;SCO0579;ribose 5-phosphate isomerase;2;1;1;2;1
;938240;937290;;-;-;SCO0892;hypothetical protein;2;1;1;2;1
;1002390;1001098;;-;-;SCO0952;solute-binding protein;2;1;1;2;1
;2026183;2025584;;-;-;SCO1891;hypothetical protein;2;1;1;2;1
;2920476;2922815;;+;-;SCO2681;ATP /GTP-binding protein;2;1;1;2;1
;2958781;2960079;;+;-;SCO2715;hypothetical protein;2;1;1;2;1
;3812845;3811766;;-;-;SCO3452;methyltransferase;2;1;1;2;1
;4225790;4226674;;+;-;SCO3842;dioxygenase;2;1;1;2;1
;4408838;4408407;;-;-;SCO4012;hypothetical protein;2;1;1;2;1
;4684078;4682918;;-;-;SCO4267;hypothetical protein;2;1;1;2;1
;5201210;5203018;;+;-;SCO4781;cholesterol oxidase;2;1;1;2;1
;5786875;5786603;;-;-;SCO5316;acyl carrier protein;2;1;1;2;1
;6447950;6449548;;+;-;SCO5891;peptide synthase;2;1;1;2;1
;6808799;6812269;;+;-;SCO6198;hypothetical protein;2;1;1;2;1
;7700728;7700261;;-;-;SCO6934;hypothetical protein;2;1;1;2;1
;7896021;7895116;;-;-;SCO7105;RNA polymerase sigma factor;2;1;1;2;1
;7911841;7912686;;+;-;SCO7121;hypothetical protein;2;1;1;2;1
;8399423;8398566;;-;-;SCO7575;hydrolase;2;1;1;2;1
;1340376;1339363;;-;-;SCO1269;pyruvate dehydrogenase subunit beta;3;1;1;3;1,584962501
;5267682;5269070;;+;-;SCO4836;GntR family transcriptional regulator;3;1;1;3;1,584962501
;5437435;5437923;;+;-;SCO4999;hypothetical protein;3;1;1;3;1,584962501
;5508078;5508992;;+;-;SCO5066;beta-lactamase;3;1;1;3;1,584962501
;6115312;6115662;;+;-;SCO5615;hypothetical protein;3;1;1;3;1,584962501
;6717615;6716656;;-;-;SCO6113;peptide ABC transporter integral membrane protein;3;1;1;3;1,584962501
;7081657;7082499;;+;-;SCO6414;hypothetical protein;3;1;1;3;1,584962501
;7293503;7292271;;-;-;SCO6583;formyl-coenzyme A transferase;3;1;1;3;1,584962501
;8266048;8267244;;+;-;SCO7451;hypothetical protein;3;1;1;3;1,584962501
;8387626;8388618;;+;-;SCO7564;oligopeptide ABC transporter integral membrane protein;3;1;1;3;1,584962501
;656322;653947;;-;-;SCO0616;hypothetical protein;4;1;1;4;2
;2024750;2023842;;-;-;SCO1889;dihydropicolinate synthase;4;1;1;4;2
;3137661;3138893;;+;-;SCO2883;cytochrome P450;4;1;1;4;2
;3865636;3865049;;-;-;SCO3499;hypothetical protein;4;1;1;4;2
;6945280;6945543;;+;-;SCO6285;hypothetical protein;4;1;1;4;2
;8368594;8369616;;+;-;SCO7546;lipoprotein;4;1;1;4;2
;39489;39812;;+;-;SCO0049;hypothetical protein;5;1;1;5;2,321928095
;1825614;1824517;;-;-;SCO1705;alcohol dehydrogenase;6;1;1;6;2,584962501
;4941872;4941567;;-;-;SCO4520;hypothetical protein;7;1;1;7;2,807354922
;8193260;8193673;;+;-;SCO7381;hypothetical protein;8;1;1;8;3
;246868;247869;;+;-;SCO0257;hypothetical protein;9;1;1;9;3,169925001
;4326866;4327165;;+;-;SCO3931;hypothetical protein;12;1;1;12;3,584962501
;33842;34777;;+;-;SCO0042;hypothetical protein;1;2;1;0,5;-1
;56225;59383;;+;-;SCO0069;hypothetical protein;1;2;1;0,5;-1
;98281;97760;;-;-;SCO0119;hypothetical protein;1;2;1;0,5;-1
;119841;120215;;+;-;SCO0129;hypothetical protein;1;2;1;0,5;-1
;146977;148206;;+;-;SCO0158;oxidoreductase;1;2;1;0,5;-1
;218973;219059;;+;-;SCO0228;hypothetical protein;1;2;1;0,5;-1
;309147;310316;;+;-;SCO0312;acyl-CoA dehydrogenase;1;2;1;0,5;-1
;335948;336292;;+;-;SCO0334;hypothetical protein;1;2;1;0,5;-1
;341909;341370;;-;-;SCO0338;dehydrogenase;1;2;1;0,5;-1
;345663;343234;;-;-;SCO0341;large hypothetical protein;1;2;1;0,5;-1
;387750;389519;;+;-;SCO0374;ABC transporter;1;2;1;0,5;-1
;495249;494260;;-;-;SCO0473;solute-binding lipoprotein;1;2;1;0,5;-1
;567623;569044;;+;-;SCO0535;hydrolase;1;2;1;0,5;-1
;580913;583459;;+;-;SCO0545;hypothetical protein;1;2;1;0,5;-1
;595338;593641;;-;-;SCO0554;beta-mannosidase;1;2;1;0,5;-1
;665773;664769;;-;-;SCO0624;hypothetical protein;1;2;1;0,5;-1
;691320;691832;;+;-;SCO0650;gas vesicle synthesis-like protein;1;2;1;0,5;-1
;691829;692614;;+;-;SCO0651;gas vesicle synthesis protein;1;2;1;0,5;-1
;695866;696168;;+;-;SCO0658;gas vesicle synthesis protein;1;2;1;0,5;-1
;747194;745911;;-;-;SCO0706;lipoprotein;1;2;1;0,5;-1
;796002;794689;;-;-;SCO0752;protease;1;2;1;0,5;-1
;877702;879078;;+;-;SCO0829;serine protease;1;2;1;0,5;-1
;880219;879140;;-;-;SCO0830;penicillin-binding protein;1;2;1;0,5;-1
;1064155;1063535;;-;-;SCO1009;transposase;1;2;1;0,5;-1
;1109432;1109004;;-;-;SCO1053;hypothetical protein;1;2;1;0,5;-1
;1218137;1217724;;-;-;SCO1158;hypothetical protein;1;2;1;0,5;-1
;1344856;1346613;;+;-;SCO1275;halogenase;1;2;1;0,5;-1
;1353410;1352088;;-;-;SCO1281;oxidoreductase;1;2;1;0,5;-1
;1353985;1353407;;-;-;SCO1282;oxidoreductase;1;2;1;0,5;-1
;1357030;1355909;;-;-;SCO1285;ketoreductase;1;2;1;0,5;-1
;1645023;1642555;;-;-;SCO1536;hypothetical protein;1;2;1;0,5;-1
;2032364;2033734;;+;-;SCO1898;substrate binding protein;1;2;1;0,5;-1
;2161229;2159817;;-;-;SCO2016;monooxygenase;1;2;1;0,5;-1
;2180592;2181770;;+;-;SCO2030;hypothetical protein;1;2;1;0,5;-1
;2386152;2387246;;+;-;SCO2222;iron-sulfur oxidoreductase;1;2;1;0,5;-1
;2457821;2456145;;-;-;SCO2286;alkaline phosphatase;1;2;1;0,5;-1
;2586126;2585467;;-;-;SCO2412;hypothetical protein;1;2;1;0,5;-1
;2602537;2601569;;-;-;SCO2427;arabinase;1;2;1;0,5;-1
;2697734;2698408;;+;-;SCO2500;hypothetical protein;1;2;1;0,5;-1
;2945510;2944995;;-;-;SCO2702;hypothetical protein;1;2;1;0,5;-1
;2954348;2955550;;+;-;SCO2711;glycosyl transferase;1;2;1;0,5;-1
;2955547;2956266;;+;-;SCO2712;hypothetical protein;1;2;1;0,5;-1
;2964695;2962767;;-;-;SCO2720;long-chain fatty acid ligase;1;2;1;0,5;-1
;3054670;3056109;;+;-;SCO2798;cellobiose hydrolase;1;2;1;0,5;-1
;3523299;3522697;;-;-;SCO3213;anthranilate synthase component II;1;2;1;0,5;-1
;3606090;3605935;;-;-;SCO3254;SpdC protein;1;2;1;0,5;-1
;3860717;3860040;;-;-;SCO3495;aldolase;1;2;1;0,5;-1
;3879503;3878757;;-;-;SCO3510;DNA methylase;1;2;1;0,5;-1
;3882333;3883742;;+;-;SCO3514;ATP-binding protein;1;2;1;0,5;-1
;3888210;3888821;;+;-;SCO3519;hypothetical protein;1;2;1;0,5;-1
;3893187;3894470;;+;-;SCO3526;hypothetical protein;1;2;1;0,5;-1
;3894706;3895866;;+;-;SCO3528;hypothetical protein;1;2;1;0,5;-1
;3965649;3966812;;+;-;SCO3588;hypothetical protein;1;2;1;0,5;-1
;4795085;4796683;;+;-;SCO4380;acetyl/propionyl CoA carboxylase subunit beta;1;2;1;0,5;-1
;5423145;5423999;;+;-;SCO4985;hypothetical protein;1;2;1;0,5;-1
;5492532;5494091;;+;-;SCO5053;hypothetical protein;1;2;1;0,5;-1
;5509015;5510508;;+;-;SCO5067;carboxylesterase;1;2;1;0,5;-1
;5551418;5550582;;-;-;SCO5108;hypothetical protein;1;2;1;0,5;-1
;5813654;5813809;;+;-;SCO5343;SpdC2 protein;1;2;1;0,5;-1
;5814872;5815057;;+;-;SCO5346;hypothetical protein;1;2;1;0,5;-1
;6115124;6115315;;+;-;SCO5614;transcriptional regulator;1;2;1;0,5;-1
;6480200;6481435;;+;-;SCO5913;protease;1;2;1;0,5;-1
;6560442;6561617;;+;-;SCO5984;acyl-CoA dehydrogenase;1;2;1;0,5;-1
;6788618;6789625;;+;-;SCO6183;transferase;1;2;1;0,5;-1
;6791786;6792481;;+;-;SCO6186;phosphoheptose isomerase;1;2;1;0,5;-1
;6931959;6918286;;-;-;SCO6275;type I polyketide synthase;1;2;1;0,5;-1
;6997698;6997411;;-;-;SCO6338;transposase;1;2;1;0,5;-1
;7010892;7006807;;-;-;SCO6348;hypothetical protein;1;2;1;0,5;-1
;7032798;7033637;;+;-;SCO6371;hypothetical protein;1;2;1;0,5;-1
;7118254;7119774;;+;-;SCO6436;tRNA synthetase;1;2;1;0,5;-1
;7244247;7245986;;+;-;SCO6548;cellulase;1;2;1;0,5;-1
;7269589;7271106;;+;-;SCO6567;ABC transporter ATP-binding protein;1;2;1;0,5;-1
;7271103;7272122;;+;-;SCO6568;ABC transporter;1;2;1;0,5;-1
;7275867;7279583;;+;-;SCO6572;glycosyl hydrolase;1;2;1;0,5;-1
;7279753;7281006;;+;-;SCO6573;hypothetical protein;1;2;1;0,5;-1
;7287325;7288539;;+;-;SCO6580;hypothetical protein;1;2;1;0,5;-1
;7313660;7315429;;+;-;SCO6596;hypothetical protein;1;2;1;0,5;-1
;7331426;7332799;;+;-;SCO6610;hypothetical protein;1;2;1;0,5;-1
;7543722;7544747;;+;-;SCO6786;oxidoreductase;1;2;1;0,5;-1
;7554719;7553214;;-;-;SCO6793;aldehyde dehydrogenase;1;2;1;0,5;-1
;7626660;7625857;;-;-;SCO6854;hypothetical protein;1;2;1;0,5;-1
;7627040;7626657;;-;-;SCO6855;hypothetical protein;1;2;1;0,5;-1
;7636883;7635675;;-;-;SCO6865;regulatory protein;1;2;1;0,5;-1
;7644821;7644396;;-;-;SCO6875;hypothetical protein;1;2;1;0,5;-1
;7646185;7645403;;-;-;SCO6877;hypothetical protein;1;2;1;0,5;-1
;7651331;7649943;;-;-;SCO6881;ATP-binding protein;1;2;1;0,5;-1
;7658251;7658733;;+;-;SCO6891;hypothetical protein;1;2;1;0,5;-1
;7660990;7662225;;+;-;SCO6896;hypothetical protein;1;2;1;0,5;-1
;7704611;7703970;;-;-;SCO6939;hypothetical protein;1;2;1;0,5;-1
;7758904;7759110;;+;-;SCO6991;hypothetical protein;1;2;1;0,5;-1
;7912792;7913283;;+;-;SCO7122;acetyltransferase;1;2;1;0,5;-1
;7914627;7913374;;-;-;SCO7123;acyltransferase;1;2;1;0,5;-1
;7945453;7946277;;+;-;SCO7152;hypothetical protein;1;2;1;0,5;-1
;7981617;7982402;;+;-;SCO7181;branched-chain amino acid ABC transporter ATP-binding protein;1;2;1;0,5;-1
;8016281;8013393;;-;-;SCO7212;glycosyl hydrolase;1;2;1;0,5;-1
;8193224;8191911;;-;-;SCO7380;hypothetical protein;1;2;1;0,5;-1
;8199240;8198068;;-;-;SCO7386;serine protease;1;2;1;0,5;-1
;8225711;8224785;;-;-;SCO7410;binding-protein dependent transport protein;1;2;1;0,5;-1
;8371292;8372236;;+;-;SCO7548;hypothetical protein;1;2;1;0,5;-1
;8379709;8380632;;+;-;SCO7557;sugar transport integral membrane protein;1;2;1;0,5;-1
;8418509;8419402;;+;-;SCO7592;hypothetical protein;1;2;1;0,5;-1
;8495092;8494577;;-;-;SCO7670;hypothetical protein;1;2;1;0,5;-1
;8501922;8502776;;+;-;SCO7679;transport system integral membrane protein;1;2;1;0,5;-1
;8521684;8522919;;+;-;SCO7686;cytochrome P450;1;2;1;0,5;-1
;8522916;8523749;;+;-;SCO7687;thioesterase;1;2;1;0,5;-1
;8589189;8590784;;+;-;SCO7759;DNA-binding protein;1;2;1;0,5;-1
;8621255;8620776;;-;-;SCO7799;transposase;1;2;1;0,5;-1
;319345;318329;;-;-;SCO0318;oxidoreductase;1;2;1;0,5;-1
;366935;368146;;+;-;SCO0362;racemase;1;2;1;0,5;-1
;435397;434651;;-;-;SCO0417;hypothetical protein;1;2;1;0,5;-1
;571863;572813;;+;-;SCO0539;sugar transporter membrane protein;1;2;1;0,5;-1
;620367;619588;;-;-;SCO0578;triosephosphate isomerase;1;2;1;0,5;-1
;692894;693445;;+;-;SCO0653;hypothetical protein;1;2;1;0,5;-1
;714374;717028;;+;-;SCO0675;hypothetical protein;1;2;1;0,5;-1
;885270;885004;;-;-;SCO0837;hypothetical protein;1;2;1;0,5;-1
;987876;986722;;-;-;SCO0941;lipoprotein;1;2;1;0,5;-1
;1289096;1287879;;-;-;SCO1217;sensor kinase;1;2;1;0,5;-1
;1290928;1289093;;-;-;SCO1218;transmembrane transport protein;1;2;1;0,5;-1
;1291352;1290957;;-;-;SCO1219;hypothetical protein;1;2;1;0,5;-1
;1444656;1443901;;-;-;SCO1367;ABC transporter ATP-binding protein;1;2;1;0,5;-1
;1568310;1565986;;-;-;SCO1468;Ser/Thr protein kinase;1;2;1;0,5;-1
;2945917;2945615;;-;-;SCO2703;hypothetical protein;1;2;1;0,5;-1
;3246749;3249046;;+;-;SCO2981;glycosyl transferase;1;2;1;0,5;-1
;3251284;3253521;;+;-;SCO2983;glycosyl transferase;1;2;1;0,5;-1
;3592889;3592179;;-;-;SCO3240;hypothetical protein;1;2;1;0,5;-1
;3816989;3815736;;-;-;SCO3456;ABC transporter substrate-binding protein;1;2;1;0,5;-1
;3881317;3881625;;+;-;SCO3512;hypothetical protein;1;2;1;0,5;-1
;4104198;4105055;;+;-;SCO3730;oxidoreductase;1;2;1;0,5;-1
;4108686;4108183;;-;-;SCO3735;hypothetical protein;1;2;1;0,5;-1
;4114390;4115031;;+;-;SCO3743;hypothetical protein;1;2;1;0,5;-1
;4122691;4125243;;+;-;SCO3753;hypothetical protein;1;2;1;0,5;-1
;4151322;4149589;;-;-;SCO3775;hypothetical protein;1;2;1;0,5;-1
;4330169;4330366;;+;-;SCO3935;hypothetical protein;1;2;1;0,5;-1
;4417530;4418879;;+;-;SCO4022;glycosyl transferase;1;2;1;0,5;-1
;4656901;4660236;;+;-;SCO4250;hypothetical protein;1;2;1;0,5;-1
;4796697;4798541;;+;-;SCO4381;acetyl/propionyl CoA carboxylase subunit alpha;1;2;1;0,5;-1
;5043691;5043224;;-;-;SCO4619;hypothetical protein;1;2;1;0,5;-1
;6135797;6133491;;-;-;SCO5633;traSA:integrase fusion protein;1;2;1;0,5;-1
;6172804;6174636;;+;-;SCO5673;chitinase;1;2;1;0,5;-1
;6185315;6184140;;-;-;SCO5681;glycosyl transferase;1;2;1;0,5;-1
;6191668;6193353;;+;-;SCO5686;lipoprotein;1;2;1;0,5;-1
;6342563;6343258;;+;-;SCO5801;hypothetical protein;1;2;1;0,5;-1
;6495218;6494967;;-;-;SCO5925;hypothetical protein;1;2;1;0,5;-1
;6533658;6533083;;-;-;SCO5963;hypothetical protein;1;2;1;0,5;-1
;6563335;6563778;;+;-;SCO5988;hypothetical protein;1;2;1;0,5;-1
;6769408;6770778;;+;-;SCO6167;proline rich protein membrane protein;1;2;1;0,5;-1
;7106284;7108176;;+;-;SCO6430;hypothetical protein;1;2;1;0,5;-1
;7111866;7116089;;+;-;SCO6432;peptide synthase;1;2;1;0,5;-1
;7297430;7298992;;+;-;SCO6587;dehydrogenase;1;2;1;0,5;-1
;7422658;7424568;;+;-;SCO6683;ABC transporter ATP-binding protein;1;2;1;0,5;-1
;7655068;7655703;;+;-;SCO6886;hypothetical protein;1;2;1;0,5;-1
;7696275;7695016;;-;-;SCO6929;hypothetical protein;1;2;1;0,5;-1
;7719817;7722720;;+;-;SCO6954;monovalent cation/H+ antiporter subunit A;1;2;1;0,5;-1
;7780281;7781531;;+;-;SCO7006;oxidoreductase;1;2;1;0,5;-1
;7817054;7819447;;+;-;SCO7031;beta-D-xylosidase;1;2;1;0,5;-1
;7821937;7823205;;+;-;SCO7034;aminotransferase;1;2;1;0,5;-1
;7910084;7911703;;+;-;SCO7120;ubiquinol-cytochrome C reductase cytochrome B subunit;1;2;1;0,5;-1
;7921208;7919673;;-;-;SCO7128;transmembrane efflux protein;1;2;1;0,5;-1
;7966015;7968375;;+;-;SCO7170;sugar hydrolase;1;2;1;0,5;-1
;8220176;8218101;;-;-;SCO7406;hypothetical protein;1;2;1;0,5;-1
;8342696;8344990;;+;-;SCO7525;oxidoreductase;1;2;1;0,5;-1
;8351407;8350151;;-;-;SCO7531;hypothetical protein;1;2;1;0,5;-1
;8377286;8378596;;+;-;SCO7555;solute binding lipoprotein;1;2;1;0,5;-1
;8388624;8389529;;+;-;SCO7565;oligopeptide ABC transporter integral membrane protein;1;2;1;0,5;-1
;8529736;8530005;;+;-;SCO7692;hypothetical protein;1;2;1;0,5;-1
;8572470;8570209;;-;-;SCO7736;hypothetical protein;1;2;1;0,5;-1
;36817;36689;;-;-;SCO0045;hypothetical protein;2;2;1;1;0
;298311;298105;;-;-;SCO0303;hypothetical protein;2;2;1;1;0
;307575;309131;;+;-;SCO0311;ligase;2;2;1;1;0
;474804;475631;;+;-;SCO0455;binding-protein dependent transport protein;2;2;1;1;0
;619588;618788;;-;-;SCO0577;hypothetical protein;2;2;1;1;0
;646345;647319;;+;-;SCO0606;hypothetical protein;2;2;1;1;0
;703750;703977;;+;-;SCO0665;hypothetical protein;2;2;1;1;0
;759197;760399;;+;-;SCO0716;glycosyl hydrolase;2;2;1;1;0
;1343779;1342661;;-;-;SCO1273;reductase;2;2;1;1;0
;2021061;2020165;;-;-;SCO1886;integral membrane transport protein;2;2;1;1;0
;2382518;2382072;;-;-;SCO2218;lipoprotein;2;2;1;1;0
;2590181;2589168;;-;-;SCO2416;hypothetical protein;2;2;1;1;0
;2735154;2733655;;-;-;SCO2536;transmembrane transport protein;2;2;1;1;0
;2873657;2873181;;-;-;SCO2642;hypothetical protein;2;2;1;1;0
;2935475;2936632;;+;-;SCO2691;hypothetical protein;2;2;1;1;0
;3266672;3268393;;+;-;SCO2998;transferase;2;2;1;1;0
;3522680;3521673;;-;-;SCO3212;anthranilate phosphoribotransferase;2;2;1;1;0
;3597970;3596708;;-;-;SCO3245;salicylate hydroxylase;2;2;1;1;0
;3599009;3598017;;-;-;SCO3246;3-oxoacyl-ACP synthase;2;2;1;1;0
;3608416;3607061;;-;-;SCO3257;plasmid transfer protein;2;2;1;1;0
;3860043;3859063;;-;-;SCO3494;sugar kinase;2;2;1;1;0
;3971293;3972306;;+;-;SCO3594;D-lactate dehydrogenase;2;2;1;1;0
;3975600;3974836;;-;-;SCO3598;hypothetical protein;2;2;1;1;0
;5789487;5788216;;-;-;SCO5318;polyketide beta-ketoacyl synthase alpha;2;2;1;1;0
;5791297;5790104;;-;-;SCO5320;whiE protein I;2;2;1;1;0
;6324283;6323081;;-;-;SCO5786;hydrolase;2;2;1;1;0
;6594557;6593034;;-;-;SCO6012;chitinase;2;2;1;1;0
;7117871;7118257;;+;-;SCO6435;hypothetical protein;2;2;1;1;0
;7419664;7422456;;+;-;SCO6681;Ser/Thr protein kinase;2;2;1;1;0
;7492215;7492493;;+;-;SCO6737;hypothetical protein;2;2;1;1;0
;8049672;8051294;;+;-;SCO7241;oxidoreductase;2;2;1;1;0
;8158389;8157613;;-;-;SCO7344;hypothetical protein;2;2;1;1;0
;8207990;8206425;;-;-;SCO7395;membrane transport protein;2;2;1;1;0
;8464428;8463880;;-;-;SCO7635;extracellular small neutral protease;2;2;1;1;0
;8499392;8500978;;+;-;SCO7677;solute-binding protein;2;2;1;1;0
;272469;271768;;-;-;SCO0280;hypothetical protein;3;2;1;1,5;0,584962501
;730984;731976;;+;-;SCO0690;oxidoreductase, molybdopterin binding subunit;3;2;1;1,5;0,584962501
;854775;854455;;-;-;SCO0807;hypothetical protein;3;2;1;1,5;0,584962501
;997821;994798;;-;-;SCO0948;alpha-mannosidase;3;2;1;1,5;0,584962501
;1339366;1338248;;-;-;SCO1268;acyltransferase;3;2;1;1,5;0,584962501
;1554174;1553815;;-;-;SCO1456;hypothetical protein;3;2;1;1,5;0,584962501
;1726114;1724726;;-;-;SCO1613;glutamine synthetase;3;2;1;1,5;0,584962501
;2016552;2015194;;-;-;SCO1882;sugar-binding protein;3;2;1;1,5;0,584962501
;2742547;2741579;;-;-;SCO2543;5-dehydro-4-deoxyglucarate dehydratase;3;2;1;1,5;0,584962501
;3253518;3254849;;+;-;SCO2984;hypothetical protein;3;2;1;1,5;0,584962501
;4388060;4387791;;-;-;SCO3990;hypothetical protein;3;2;1;1,5;0,584962501
;6474947;6475291;;+;-;SCO5910;hypothetical protein;3;2;1;1,5;0,584962501
;7257542;7255596;;-;-;SCO6557;neuramidase;3;2;1;1,5;0,584962501
;7274581;7275579;;+;-;SCO6571;DNA-binding protein;3;2;1;1,5;0,584962501
;7702028;7701375;;-;-;SCO6936;hypothetical protein;3;2;1;1,5;0,584962501
;7959456;7958644;;-;-;SCO7163;transferase;3;2;1;1,5;0,584962501
;8067498;8066404;;-;-;SCO7255;hypothetical protein;3;2;1;1,5;0,584962501
;8386079;8387629;;+;-;SCO7563;ABC transporter solute binding lipoprotein;3;2;1;1,5;0,584962501
;8523760;8524488;;+;-;SCO7688;hypothetical protein;3;2;1;1,5;0,584962501
;255309;254332;;-;-;SCO0266;transcriptional regulator;4;2;1;2;1
;494263;493055;;-;-;SCO0472;hypothetical protein;4;2;1;2;1
;993366;994778;;+;-;SCO0947;hypothetical protein;4;2;1;2;1
;2979586;2978987;;-;-;SCO2732;hypothetical protein;4;2;1;2;1
;3823677;3824309;;+;-;SCO3464;hypothetical protein;4;2;1;2;1
;4559762;4558596;;-;-;SCO4144;hypothetical protein;4;2;1;2;1
;6964300;6963368;;-;-;SCO6304;oxidoreductase;4;2;1;2;1
;7324763;7326169;;+;-;SCO6604;beta-glucosidase;4;2;1;2;1
;7466508;7467539;;+;-;SCO6712;copper oxidase;4;2;1;2;1
;7788084;7786480;;-;-;SCO7010;alpha glucosidase;4;2;1;2;1
;8188821;8186329;;-;-;SCO7374;nitrate reductase NarB (fragment);4;2;1;2;1
;658772;656319;;-;-;SCO0617;phosphoketolase;5;2;1;2,5;1,321928095
;694441;694785;;+;-;SCO0655;gas vesicle synthesis protein;5;2;1;2,5;1,321928095
;1445966;1447180;;+;-;SCO1369;two component system histidine kinase;5;2;1;2,5;1,321928095
;1564455;1563517;;-;-;SCO1466;hypothetical protein;5;2;1;2,5;1,321928095
;3742592;3741966;;-;-;SCO3379;hypothetical protein;5;2;1;2,5;1,321928095
;3821387;3822823;;+;-;SCO3462;hypothetical protein;5;2;1;2,5;1,321928095
;4077469;4076249;;-;-;SCO3697;oxidoreductase;5;2;1;2,5;1,321928095
;6719485;6717677;;-;-;SCO6114;peptide-binding transport protein;5;2;1;2,5;1,321928095
;8053492;8055009;;+;-;SCO7244;acyl-CoA synthetase;5;2;1;2,5;1,321928095
;8239425;8241158;;+;-;SCO7425;multidrug-efflux transporter;5;2;1;2,5;1,321928095
;882098;881133;;-;-;SCO0832;hypothetical protein;6;2;1;3;1,584962501
