Transcription Start;Translation Start;Translation Stop;Transcription Stop;Strand;Name;Synonym;Product;PS04;MGP11;qValue;fold;log2(fold)
2066641;2066713;2068800;2068800;+;-;SCO1935;transketolase;860;326;7,11E-08;2,63803681;1,399464695
;4075605;4075117;;-;-;SCO3695;hypothetical protein;6;31;7,13E-08;0,193548387;-2,36923381
4989415;4989449;4990084;;+;-;SCO4570;NADH dehydrogenase subunit I;78;290;8,34E-08;0,268965517;-1,894506871
;187459;187019;;-;-;SCO0197;hypothetical protein;85;12;8,50E-08;7,083333333;2,824428435
2497777;2497804;2498268;2498697;+;-;SCO2326;hypothetical protein;12;55;9,72E-08;0,218181818;-2,196397213
4925685;4925628;4924984;4924853;-;-;SCO4504;methyltransferase;47;167;9,96E-08;0,281437126;-1,829115441
;3245679;3246596;;+;-;SCO2980;integral membrane transport protein;7;30;1,05E-07;0,233333333;-2,099535674
4389919;4389919;4390131;;+;-;SCO3994;hypothetical protein;11;59;1,05E-07;0,186440678;-2,423211431
5418244;;;5418162;-;-;predicted RNA;-;32;161;1,05E-07;0,198757764;-2,330916878
4629422;;;4629662;+;-;predicted RNA;antisense: SCO4223;38;154;1,17E-07;0,246753247;-2,018859027
;1200394;1201473;;+;-;SCO1142;oxidoreductase;7;30;1,37E-07;0,233333333;-2,099535674
1922812;1922916;1923698;1923749;+;-;SCO1793;hypothetical protein;1281;447;1,60E-07;2,865771812;1,518923739
4976427;4976418;4975855;4975855;-;-;SCO4558;acetyltransferase;27;97;1,63E-07;0,278350515;-1,84502534
1442030;1442030;1441026;1441026;-;-;SCO1363;hypothetical protein;8;33;1,70E-07;0,242424242;-2,044394119
8284143;8284132;8283620;;-;-;SCO7470;phenylacetic acid degradation protein PaaI;188;40;1,73E-07;4,7;2,232660757
6049487;;;6049558;+;-;SCOt59;Gln tRNA;447;1559;1,77E-07;0,286722258;-1,802274192
;791880;791701;;-;-;SCO0750;hypothetical protein;44;5;1,82E-07;8,8;3,137503524
4067707;4067767;4068168;4068212;+;-;SCO3685;hypothetical protein;34;124;1,82E-07;0,274193548;-1,866733469
;4990935;4991234;4991248;+;-;SCO4572;NADH dehydrogenase subunit K;36;139;1,97E-07;0,258992806;-1,949016071
8586582;8586592;8586975;8587117;+;-;SCO7754;anti-sigma factor antagonist;23;93;1,98E-07;0,247311828;-2,015596855
2313622;2313548;2312739;;-;-;SCO2150;cytochrome C heme-binding subunit;1513;535;2,24E-07;2,828037383;1,499801191
1859606;1859544;1855987;;-;-;SCO1739;DNA polymerase III subunit alpha;217;74;2,25E-07;2,932432432;1,552097867
7043605;7043440;7043084;7043084;-;-;SCO6380;hypothetical protein;24;97;2,36E-07;0,24742268;-2,014950341
;5785508;5784597;;-;-;SCO5313;hypothetical protein;100;21;2,43E-07;4,761904762;2,251538767
7063606;;;7064101;+;-;predicted RNA;-;144;529;2,65E-07;0,27221172;-1,877198911
8627076;8627069;8626338;8626337;-;-;SCO7806;DNA-binding protein;55;195;2,65E-07;0,282051282;-1,8259706
4490915;;;4491046;+;-;predicted RNA;antisense: SCOt44;31;144;2,68E-07;0,215277778;-2,215728691
3847430;;;3847449;+;-;predicted RNA;antisense: SCO3483;25;177;2,81E-07;0,141242938;-2,82374936
6116815;;;6116791;-;-;predicted RNA;-;12;90;2,87E-07;0,133333333;-2,906890596
2319534;2319450;2318491;;-;-;SCO2156;cytochrome c oxidase subunit II;1824;717;2,95E-07;2,543933054;1,347060705
3516042;3516036;3515302;3515302;-;-;SCO3207;TetR family transcriptional regulator;58;207;3,16E-07;0,280193237;-1,835505962
;4398501;4400177;4400177;+;-;SCO4006;long-chain-fatty-acid--CoA ligase;10;36;3,21E-07;0,277777778;-1,847996907
3394925;;;3394958;+;-;predicted RNA;antisense: SCO3099;16;112;3,27E-07;0,142857143;-2,807354922
1767411;1767411;1766287;;-;-;SCO1652;hypothetical protein;62;12;3,35E-07;5,166666667;2,36923381
5609212;5609220;5609825;5609830;+;-;SCO5162;hypothetical protein;59;209;3,40E-07;0,282296651;-1,824716083
;3175140;3175568;;+;-;SCO2924;regulator;6;31;3,61E-07;0,193548387;-2,36923381
;6172204;6172662;6172662;+;-;SCO5672;hypothetical protein;10;45;3,82E-07;0,222222222;-2,169925001
1092090;1092244;1092897;1092907;+;-;SCO1034;TetR family transcriptional regulator;9;38;4,01E-07;0,236842105;-2,078002512
3053615;3053615;3054526;3054526;+;-;SCO2797;cellobiose transport permease;11;43;4,01E-07;0,255813953;-1,966833136
270475;270477;271748;272143;+;-;SCO0279;glycosyl hydrolase;21;72;4,10E-07;0,291666667;-1,777607579
;3837971;3837216;3837216;-;-;SCO3476;short-chain dehydrogenase;34;118;4,57E-07;0,288135593;-1,795180208
4241201;;;4241434;+;-;predicted RNA;antisense: SCO3856;73;249;4,78E-07;0,293172691;-1,770177373
4727219;;;4727118;-;-;predicted RNA;-;32;150;4,83E-07;0,213333333;-2,22881869
;6988370;6988459;;+;-;SCO6329;hypothetical protein;4;30;4,87E-07;0,133333333;-2,906890596
;5045910;5043865;;-;-;SCO4620;sporulation-like protein;6;24;5,22E-07;0,25;-2
2000484;2000500;2000898;2000898;+;ectC;SCO1866;L-ectoine synthase;2441;880;5,23E-07;2,773863636;1,471896866
5528093;5528094;5528861;5528861;+;-;SCO5085;actinorhodin cluster activator protein;32;111;5,31E-07;0,288288288;-1,794415866
4837210;4837208;4836783;4836770;-;-;SCO4419;hypothetical protein;16;64;5,60E-07;0,25;-2
3972317;3972317;3973357;;+;vanB;SCO3595;D-alanine--D-lactate ligase;21;73;6,45E-07;0,287671233;-1,797507136
3808335;3808335;3808168;3808033;-;-;SCO3445;small membrane protein;27;121;6,45E-07;0,223140496;-2,163975735
4342438;4342458;4343462;4343466;+;-;SCO3946;cytochrome oxidase subunit II;1019;372;6,50E-07;2,739247312;1,453779525
;2312742;2311681;;-;-;SCO2149;Rieske iron-sulfur protein;1192;435;7,28E-07;2,740229885;1,45429693
3832634;3832634;3831705;3831593;-;-;SCO3471;extracellular agarase;34;115;8,65E-07;0,295652174;-1,75802721
5108129;5108129;5107257;5107257;-;-;SCO4676;hypothetical protein;11;41;9,24E-07;0,268292683;-1,898120386
6461937;;;6461691;-;-;predicted RNA;antisense: SCO5896;36;138;9,39E-07;0,260869565;-1,938599455
3363087;;;3365699;+;-;predicted RNA;antisense: SCO3072 SCO3071 SCO3070;108;406;9,39E-07;0,266009852;-1,910448415
;6891293;6892237;;+;-;SCO6266;ScbA protein;7;27;9,61E-07;0,259259259;-1,94753258
4505534;4505576;4506940;4506940;+;-;SCO4107;hypothetical protein;10;37;9,81E-07;0,27027027;-1,887525271
4069017;4069088;4069687;4069690;+;-;SCO3687;hypothetical protein;27;91;9,81E-07;0,296703297;-1,752907138
4389188;;;4388529;-;-;predicted RNA;-;127;457;9,81E-07;0,277899344;-1,847365668
4321583;4321756;4323594;4323601;+;-;SCO3928;thiamine biosynthesis protein ThiC;13;46;9,84E-07;0,282608696;-1,823122238
1418994;1418868;1418317;1418317;-;-;SCO1342;hypothetical protein;88;304;1,01E-06;0,289473684;-1,788495895
;4990081;4990938;;+;-;SCO4571;NADH dehydrogenase subunit J;41;140;1,07E-06;0,292857143;-1,771731012
3844608;3844608;3843523;3843523;-;-;SCO3480;racemase;67;238;1,07E-06;0,281512605;-1,828728573
;6487725;6487321;;-;-;SCO5919;hypothetical protein;5;25;1,15E-06;0,2;-2,321928095
3181756;3181757;3182404;3182411;+;-;SCO2930;permease membrane protein;6;28;1,18E-06;0,214285714;-2,222392421
4684159;4684159;4684947;4685572;+;-;SCO4268;hypothetical protein;97;344;1,19E-06;0,281976744;-1,826351913
3271826;;;3272069;+;-;predicted RNA;antisense: SCO2999;57;197;1,20E-06;0,289340102;-1,789161805
2461486;2461470;2460463;2460446;-;-;SCO2291;acetylxylan esterase;8;31;1,22E-06;0,258064516;-1,95419631
4469881;4469743;4468763;;-;-;SCO4075;ABC transporter ATP-binding protein;25;86;1,29E-06;0,290697674;-1,782408565
14470;14454;14044;14029;-;-;SCO0012;hypothetical protein;71;237;1,31E-06;0,299578059;-1,738996129
8653038;8653054;8653464;8653479;+;-;SCO7835;hypothetical protein;71;237;1,31E-06;0,299578059;-1,738996129
6748540;6748555;6749883;6749939;+;-;SCO6148;hypothetical protein;478;161;1,32E-06;2,968944099;1,56994993
3100279;;;3100386;+;-;predicted RNA;antisense: SCO2838;34;152;1,43E-06;0,223684211;-2,160464672
5882492;5882513;5882656;5882703;+;-;SCO5412;hypothetical protein;5;33;1,54E-06;0,151515152;-2,722466024
;8271528;8271037;;-;-;SCO7456;hypothetical protein;7;33;1,54E-06;0,212121212;-2,237039197
6321291;6321291;6322367;;+;-;SCO5784;two-component sensor;176;46;1,54E-06;3,826086957;1,935869663
3391873;;;3392009;+;-;predicted RNA;-;49;190;1,60E-06;0,257894737;-1,955145764
7034265;;;7034162;-;-;predicted RNA;-;33;148;1,65E-06;0,222972973;-2,165059246
8210171;8210141;8209545;8209545;-;-;SCO7397;hypothetical protein;26;88;1,66E-06;0,295454545;-1,7589919
3918346;;;3918427;+;-;predicted RNA;antisense: SCO3544;38;174;1,67E-06;0,218390805;-2,195015982
5524052;5524073;5525809;;+;-;SCO5083;actinorhodin transporter;17;57;1,69E-06;0,298245614;-1,745427173
4137539;;;4137561;+;-;predicted RNA;-;21;140;2,14E-06;0,15;-2,736965594
6139400;6139295;6138765;;-;-;SCO5639;hypothetical protein;19;70;2,49E-06;0,271428571;-1,881355504
;4994787;4996445;4996494;+;-;SCO4575;NADH dehydrogenase subunit N;39;137;2,59E-06;0,284671533;-1,812629864
2051513;2051513;2050524;2050523;-;-;SCO1916;transferase;289;84;2,62E-06;3,44047619;1,78260826
;6138768;6137881;6137623;-;-;SCO5638;hypothetical protein;25;83;2,79E-06;0,301204819;-1,731183242
1367502;1367555;1368913;1368913;+;-;SCO1293;hypothetical protein;32;108;2,90E-06;0,296296296;-1,754887502
3969257;3968819;3968694;3968618;-;-;SCO3591;small membrane protein;6;36;2,91E-06;0,166666667;-2,584962501
4355990;4355990;4356952;4356952;+;-;SCO3956;ABC transporter ATP-binding protein;44;148;2,92E-06;0,297297297;-1,750021747
4767037;4767115;4767627;4767683;+;-;SCO4351;DNA invertase;12;48;2,94E-06;0,25;-2
5051363;;;5051332;-;-;predicted RNA;antisense: SCO4629;37;195;3,32E-06;0,18974359;-2,397876948
89073;89073;89465;89465;+;-;SCO0106;insertion element transposase;15;54;3,48E-06;0,277777778;-1,847996907
4486545;;;4486471;-;-;SCOt41;Asp tRNA;35;159;3,48E-06;0,220125786;-2,183599938
1657215;1657130;1656870;1656866;-;-;SCO1548;hypothetical protein;775;203;3,48E-06;3,81773399;1,932716583
1235601;1235615;1236874;1236874;+;-;SCO1173;transcriptional regulator;11;39;3,51E-06;0,282051282;-1,8259706
4065453;4065489;4066526;4066526;+;-;SCO3682;delta fatty acid desaturase;10;38;3,58E-06;0,263157895;-1,925999419
3781109;;;3781023;-;-;predicted RNA;antisense: SCO3415;27;123;3,60E-06;0,219512195;-2,187627003
3153781;3153709;3153389;3153250;-;-;SCO2898;molecular chaperone;157;524;3,60E-06;0,299618321;-1,738802253
3958161;;;3957839;-;-;predicted RNA;-;80;262;3,70E-06;0,305343511;-1,711494907
7287216;;;7287010;-;-;predicted RNA;antisense: SCO6579;61;207;3,90E-06;0,29468599;-1,76274962
4392175;;;4391890;-;-;predicted RNA;antisense: SCO3997;71;229;3,90E-06;0,310043668;-1,689456669
1363304;1363304;1364707;1364707;+;-;SCO1291;hypothetical protein;85;312;3,95E-06;0,272435897;-1,876011283
;2048176;2049129;;+;-;SCO1912;dihydrodipicolinate synthase;7;27;4,09E-06;0,259259259;-1,94753258
2345733;2345796;2347568;2347586;+;-;SCO2181;dihydrolipoamide succinyltransferase;763;298;4,09E-06;2,560402685;1,356370726
4948029;;;4947576;-;-;predicted RNA;antisense: SCO4526;57;185;4,30E-06;0,308108108;-1,698491446
3673479;;;3673696;+;-;predicted RNA;antisense: SCO3321;56;191;4,31E-06;0,293193717;-1,770073906
5692139;;;5692032;-;-;predicted RNA;-;28;124;4,56E-06;0,225806452;-2,146841388
3367160;;;3367207;+;-;predicted RNA;antisense: SCO3073;35;167;4,61E-06;0,209580838;-2,254421276
1923750;1923750;1924289;1924304;+;-;SCO1794;hypothetical protein;1461;560;4,81E-06;2,608928571;1,383457446
5027263;;;5027084;-;-;predicted RNA;antisense: SCO4603;38;136;4,86E-06;0,279411765;-1,839535328
3877629;3877697;3878659;3878667;+;-;SCO3509;hypothetical protein;45;150;4,93E-06;0,3;-1,736965594
5453549;5452318;5451503;5451495;-;-;SCO5016;hypothetical protein;7;27;4,94E-06;0,259259259;-1,94753258
5690899;;;5691065;+;-;predicted RNA;antisense: SCO5230;24;102;5,46E-06;0,235294118;-2,087462841
8556355;8556355;8556939;8556939;+;-;SCO7722;hypothetical protein;12;44;5,80E-06;0,272727273;-1,874469118
5073036;;;5072975;-;-;predicted RNA;antisense: rplK;19;102;5,81E-06;0,18627451;-2,424497829
5701791;;;5701974;+;-;predicted RNA;antisense: SCO5240;48;174;5,82E-06;0,275862069;-1,857980995
;2311684;2310047;2310030;-;-;SCO2148;cytochrome B subunit;1168;467;5,97E-06;2,501070664;1,322545819
1402083;1402574;1403737;1404325;+;-;SCO1327;hypothetical protein;13;42;6,29E-06;0,30952381;-1,691877705
6321244;6321176;6320691;6320691;-;-;SCO5783;hypothetical protein;354;98;6,61E-06;3,612244898;1,852895706
4343469;4343538;4347056;4347058;+;-;SCO3947;ABC transporter;356;140;6,62E-06;2,542857143;1,346450414
3863975;3863927;3863148;3863132;-;-;SCO3497;polyguluronate lyase;8;30;6,75E-06;0,266666667;-1,906890596
;4386217;4386522;;+;-;SCO3987;hypothetical protein;5;25;7,25E-06;0,2;-2,321928095
3879705;;;3879923;+;-;predicted RNA;-;140;440;7,29E-06;0,318181818;-1,652076697
4270129;;;4270375;+;-;predicted RNA;-;67;212;7,34E-06;0,316037736;-1,661831264
3869381;3869381;3867696;3867696;-;-;SCO3501;hypothetical protein;10;33;7,35E-06;0,303030303;-1,722466024
3646035;3646035;3644932;;-;-;SCO3296;oxidoreductase;17;53;8,07E-06;0,320754717;-1,640457613
2336050;2336003;2335755;2335565;-;-;SCO2172;hypothetical protein;1248;402;8,13E-06;3,104477612;1,634350528
4358770;4358770;4359489;4359843;+;-;SCO3959;hypothetical protein;48;154;8,53E-06;0,311688312;-1,68182404
;3126611;3127843;;+;-;SCO2872;hypothetical protein;8;28;9,41E-06;0,285714286;-1,807354922
5560037;;;5559837;-;-;predicted RNA;antisense: SCO5113;67;219;9,41E-06;0,305936073;-1,708697869
4141383;4141437;4141892;4141914;+;-;SCO3767;hypothetical protein;1528;589;9,41E-06;2,594227504;1,375305004
6979475;6979466;6977697;6977697;-;-;SCO6320;transport integral membrane protein;138;38;9,80E-06;3,631578947;1,860596943
3256480;;;3256429;-;-;predicted RNA;antisense: SCO2985;37;166;1,03E-05;0,222891566;-2,165586066
;4857491;4855908;;-;-;SCO4437;sodium-coupled permease;8;27;1,06E-05;0,296296296;-1,754887502
2854796;2854591;2854112;2854083;-;-;SCO2627;ribose-5-phosphate isomerase B;384;106;1,09E-05;3,622641509;1,857042046
7180803;7180803;7182770;7182770;+;-;SCO6488;acyl-peptide hydrolase;78;21;1,13E-05;3,714285714;1,893084796
3963185;3963717;3964058;3964424;+;-;SCO3585;hypothetical protein;10;43;1,14E-05;0,23255814;-2,10433666
3341265;;;3341211;-;-;predicted RNA;antisense: SCO3049;42;184;1,20E-05;0,22826087;-2,131244533
4336548;;;4336827;+;-;predicted RNA;antisense: SCO3941;53;168;1,23E-05;0,31547619;-1,664396968
7477645;;;7477598;-;-;predicted RNA;antisense: SCO6721;289;41;1,25E-05;7,048780488;2,817373678
3381453;3381453;3382223;3382304;+;-;SCO3089;ABC transporter ATP-binding protein;27;86;1,29E-05;0,313953488;-1,671377253
3852186;3852249;3854645;3854758;+;-;SCO3487;hydrolase;15;47;1,32E-05;0,319148936;-1,647698256
;6390565;6391953;6391964;+;-;SCO5838;protease;220;72;1,35E-05;3,055555556;1,611434712
4258084;;;4257482;-;-;predicted RNA;antisense: SCO3869;63;199;1,37E-05;0,316582915;-1,659344697
1019903;1019903;1018944;1018944;-;-;SCO0966;dehydratase;20;63;1,42E-05;0,317460317;-1,655351829
;6988456;6989079;;+;-;SCO6330;hypothetical protein;6;26;1,44E-05;0,230769231;-2,115477217
5257454;5257517;5258506;5258518;+;-;SCO4827;malate dehydrogenase;864;345;1,48E-05;2,504347826;1,32443495
2068801;2068835;2069953;2069956;+;-;SCO1936;transaldolase;703;281;1,52E-05;2,501779359;1,322954559
4993214;4993219;4994790;;+;-;SCO4574;NADH dehydrogenase subunit M;36;116;1,58E-05;0,310344828;-1,688055994
6109712;6109712;6109515;6109313;-;-;SCO5609;hypothetical protein;41;145;1,68E-05;0,282758621;-1,822357085
5714674;5714657;5714262;5714100;-;-;SCO5254;superoxide dismutase;3765;1674;1,71E-05;2,249103943;1,169350337
2258044;;;2258204;+;-;predicted RNA;-;274;866;1,77E-05;0,316397229;-1,660191132
2738787;2738772;2737582;2737582;-;-;SCO2540;carbohydrate kinase;19;60;1,87E-05;0,316666667;-1,658963082
2462886;2462512;2461505;2461487;-;-;SCO2292;endo-1,4-beta-xylanase B;13;41;1,89E-05;0,317073171;-1,657112286
;7215959;7215192;;-;-;SCO6525;hypothetical protein;127;34;1,90E-05;3,735294118;1,901221846
4889144;4889161;4890459;4890459;+;-;SCO4471;hypothetical protein;1224;547;1,90E-05;2,237659963;1,16199082
7478167;7478121;7477705;7477646;-;-;SCO6722;regulator;1096;366;1,95E-05;2,994535519;1,582332245
3846374;;;3846445;+;-;predicted RNA;antisense: SCO3482;21;101;2,11E-05;0,207920792;-2,26589406
5500525;5500408;5499806;5499342;-;-;SCO5060;hypothetical protein;187;51;2,17E-05;3,666666667;1,874469118
;4430162;4429662;4429662;-;-;SCO4032;marR regulatory protein;9;35;2,18E-05;0,257142857;-1,959358016
2439746;2439746;2438127;2438127;-;-;SCO2270;hypothetical protein;42;9;2,23E-05;4,666666667;2,222392421
3867555;;;3867705;+;-;predicted RNA;antisense: SCO3501 SCO3500;45;159;2,26E-05;0,283018868;-1,821029859
1763849;1763806;1762040;1762034;-;-;SCO1648;ATPase AAA;585;239;2,26E-05;2,447698745;1,291426006
4315322;4315294;4314389;4314389;-;-;SCO3919;LysR family transcriptional regulator;17;53;2,28E-05;0,320754717;-1,640457613
2860065;2860089;2860730;2860746;+;-;SCO2633;superoxide dismutase;2069;875;2,28E-05;2,364571429;1,241578723
3677080;;;3676802;-;-;predicted RNA;antisense: SCO3324;86;264;2,30E-05;0,325757576;-1,618129365
4436868;;;4436984;+;-;predicted RNA;antisense: SCO4043;39;154;2,31E-05;0,253246753;-1,981384322
;1092908;1093495;;+;-;SCO1035;hypothetical protein;7;30;2,35E-05;0,233333333;-2,099535674
3788114;3788114;3787911;3787847;-;-;SCO3422;hypothetical protein;13;58;2,46E-05;0,224137931;-2,157541277
7506266;;;7506036;-;-;predicted RNA;antisense: SCO6749;251;55;2,47E-05;4,563636364;2,19018384
6078514;6078582;6080000;6080009;+;-;SCO5578;sugar transporter;660;272;2,49E-05;2,426470588;1,278859373
3647056;;;3646944;-;-;predicted RNA;antisense: SCO3298;61;214;2,55E-05;0,285046729;-1,810729649
2845737;2845696;2845037;2845037;-;clpP;SCO2619;ATP-dependent Clp protease proteolytic subunit;1019;409;2,61E-05;2,491442543;1,316981303
5125056;;;5124949;-;-;predicted RNA;antisense: SCO4699;32;131;2,63E-05;0,244274809;-2,033423002
6320690;6320686;6319451;6319288;-;-;SCO5782;transmembrane transport protein;170;47;2,63E-05;3,617021277;1,854802084
7496600;7496600;7495638;7495638;-;-;SCO6740;D-amino acid oxidase;403;134;2,63E-05;3,007462687;1,588546838
4481464;;;4481357;-;-;predicted RNA;antisense: SCO4087;71;246;2,66E-05;0,288617886;-1,792767386
2335564;;;2335483;-;-;predicted RNA;antisense: SCO2171;313;51;2,69E-05;6,137254902;2,617593505
5066086;;;5066049;-;-;predicted RNA;antisense: SCO4641;33;161;2,75E-05;0,204968944;-2,286522759
2701909;;;2701369;-;-;predicted RNA;antisense: SCO2503;63;190;2,75E-05;0,331578947;-1,592575685
;6376354;6377946;6378188;+;-;SCO5827;transmembrane transport protein;10;32;2,82E-05;0,3125;-1,678071905
8468861;;;8469128;+;-;predicted RNA;antisense: SCO7640;38;126;2,93E-05;0,301587302;-1,72935241
4436068;;;4435906;-;-;predicted RNA;antisense: upp;41;143;2,95E-05;0,286713287;-1,802319332
3968822;3968822;3969814;3969819;+;-;SCO3592;hypothetical protein;22;66;2,97E-05;0,333333333;-1,584962501
4306815;4306857;4308332;4308332;+;-;SCO3911;replicative DNA helicase;105;368;2,97E-05;0,285326087;-1,809316438
;204101;202863;202863;-;-;SCO0213;nitrate/nitrite transporter;53;12;3,20E-05;4,416666667;2,142957954
5365963;5365963;5367501;5367501;+;hutH;SCO4932;histidine ammonia-lyase;441;179;3,22E-05;2,463687151;1,300819068
90043;90043;89486;89486;-;-;SCO0107;aminoglycoside nucleotidyltransferase;33;101;3,28E-05;0,326732673;-1,613817363
160026;;;160060;+;-;predicted RNA;-;184;24;3,48E-05;7,666666667;2,938599455
4435853;;;4435844;-;-;predicted RNA;antisense: upp;21;127;3,52E-05;0,165354331;-2,596367264
6687691;;;6687867;+;-;predicted RNA;-;66;211;3,74E-05;0,312796209;-1,676705069
3440928;;;3440685;-;-;predicted RNA;antisense: SCO3139;50;159;3,78E-05;0,314465409;-1,669026766
1442748;1442748;1442209;1442209;-;-;SCO1364;hypothetical protein;23;74;3,90E-05;0,310810811;-1,68589141
3703282;;;3703375;+;-;predicted RNA;antisense: SCO3345;29;120;3,91E-05;0,241666667;-2,0489096
3436105;3435941;3434985;3434884;-;-;SCO3134;two-component system response regulator;27;82;3,95E-05;0,329268293;-1,602664502
950820;950823;951122;951216;+;-;SCO0904;hypothetical protein;11;44;4,04E-05;0,25;-2
1615264;1615300;1616367;1616387;+;-;SCO1511;hypothetical protein;769;320;4,14E-05;2,403125;1,264911693
2374319;2374319;2375350;2375350;+;-;SCO2210;glutamine synthetase;29;85;4,24E-05;0,341176471;-1,551409941
3206506;;;3206695;+;-;predicted RNA;antisense: SCO2950;44;148;4,24E-05;0,297297297;-1,750021747
4274218;;;4274077;-;-;predicted RNA;antisense: SCO3883;46;158;4,36E-05;0,291139241;-1,780218792
4717140;4717095;4716256;;-;-;SCO4301;DNA-binding protein;10;34;4,60E-05;0,294117647;-1,765534746
1691500;1691461;1690433;;-;argC;SCO1580;N-acetyl-gamma-glutamyl-phosphate reductase;11;37;4,74E-05;0,297297297;-1,750021747
5420798;5420747;5419347;;-;-;SCO4981;hypothetical protein;66;210;4,74E-05;0,314285714;-1,669851398
;3475167;3474274;3474261;-;-;SCO3170;short chain dehydrogenase;15;46;4,91E-05;0,326086957;-1,61667136
806657;;;806607;-;-;predicted RNA;-;341;54;4,99E-05;6,314814815;2,658740427
