Transcription Start;Translation Start;Translation Stop;Transcription Stop;Strand;Name;Synonym;Product;M145;MGM12;qValue;fold;log2(fold)
;4330663;4332021;;+;-;SCO3936;plasmid replication initiator protein;1;1;1;1;0
;4333799;4333930;;+;-;SCO3938;thiamin biosynthesis protein ThiC;1;1;1;1;0
;4388060;4387791;;-;-;SCO3990;hypothetical protein;1;1;1;1;0
;4390861;4392000;;+;-;SCO3997;integrase;1;1;1;1;0
;4397688;4397335;;-;-;SCO4003;hypothetical protein;1;1;1;1;0
;4397855;4397691;;-;-;SCO4004;small membrane protein;1;1;1;1;0
;4407330;4406863;;-;-;SCO4010;hypothetical protein;1;1;1;1;0
;4418876;4421077;;+;-;SCO4023;hypothetical protein;1;1;1;1;0
;4426959;4426138;;-;-;SCO4030;hypothetical protein;1;1;1;1;0
;4434929;4435393;;+;-;SCO4040;hypothetical protein;1;1;1;1;0
;4454151;4453888;;-;-;SCO4064;hypothetical protein;1;1;1;1;0
;4455793;4454564;;-;-;SCO4065;transposase;1;1;1;1;0
;4455786;4456859;;+;-;SCO4066;hypothetical protein;1;1;1;1;0
;4496497;4498032;;+;-;SCO4097;amino acid/metabolite permease;1;1;1;1;0
;4503887;4504207;;+;-;SCO4105;hypothetical protein;1;1;1;1;0
;4731672;4731490;;-;-;SCO4319;hypothetical protein;1;1;1;1;0
;4750677;4750489;;-;-;SCO4335;hypothetical protein;1;1;1;1;0
;4757633;4757436;;-;-;SCO4343;hypothetical protein;1;1;1;1;0
;4783492;4782332;;-;-;SCO4368;lipase;1;1;1;1;0
;4792544;4793374;;+;-;SCO4378;hypothetical protein;1;1;1;1;0
;4798612;4799760;;+;-;SCO4382;acyl CoA dehydrogenase;1;1;1;1;0
;4799896;4801464;;+;-;SCO4383;4-coumarate:CoA ligase;1;1;1;1;0
;4816163;4815510;;-;-;SCO4398;hypothetical protein;1;1;1;1;0
;4825120;4824455;;-;-;SCO4406;hypothetical protein;1;1;1;1;0
;4837226;4837537;;+;-;SCO4420;hypothetical protein;1;1;1;1;0
;4867733;4868950;;+;-;SCO4446;hypothetical protein;1;1;1;1;0
;4876807;4877370;;+;-;SCO4455;hypothetical protein;1;1;1;1;0
;4899117;4898224;;-;-;SCO4479;hydrolase;1;1;1;1;0
;4919880;4919005;;-;-;SCO4500;dehydratase;1;1;1;1;0
;4921172;4919880;;-;fabG;SCO4501;3-ketoacyl-ACP reductase;1;1;1;1;0
;4970770;4969766;;-;-;SCO4552;hydrolase;1;1;1;1;0
;4970964;4971383;;+;-;SCO4553;hypothetical protein;1;1;1;1;0
;4971401;4973632;;+;-;SCO4554;bifunctional transferase/deacetylase;1;1;1;1;0
;4973632;4974723;;+;-;SCO4555;integral membrane transferase;1;1;1;1;0
;5040371;5040186;;-;-;SCO4616;excisionase;1;1;1;1;0
;5042281;5040809;;-;-;SCO4617;ATP-binding protein;1;1;1;1;0
;5043134;5042283;;-;-;SCO4618;hypothetical protein;1;1;1;1;0
;5043691;5043224;;-;-;SCO4619;hypothetical protein;1;1;1;1;0
;5045910;5043865;;-;-;SCO4620;sporulation-like protein;1;1;1;1;0
;5046464;5045925;;-;-;SCO4621;sporulation-like protein;1;1;1;1;0
;5046984;5046484;;-;-;SCO4622;hypothetical protein;1;1;1;1;0
;5047012;5047170;;+;-;SCO4623;hypothetical protein;1;1;1;1;0
;5047663;5047328;;-;-;SCO4624;hypothetical protein;1;1;1;1;0
;5049466;5049197;;-;-;SCO4627;hypothetical protein;1;1;1;1;0
;5171652;5172401;;+;-;SCO4760;hypothetical protein;1;1;1;1;0
;5203840;5204163;;+;-;SCO4783;hypothetical protein;1;1;1;1;0
;5207217;5206750;;-;-;SCO4786;hypothetical protein;1;1;1;1;0
;5276184;5277152;;+;-;SCO4844;phosphoribose diphosphate:decaprenyl-phosphate phosphoribosyltransferase;1;1;1;1;0
;5313363;5314301;;+;-;SCO4881;polysaccharide biosynthesis-like protein;1;1;1;1;0
;5363586;5362921;;-;-;SCO4929;hypothetical protein;1;1;1;1;0
;5406039;5405887;;-;-;SCO4970;hypothetical protein;1;1;1;1;0
;5423145;5423999;;+;-;SCO4985;hypothetical protein;1;1;1;1;0
;5439835;5439185;;-;-;SCO5002;hypothetical protein;1;1;1;1;0
;5441678;5439963;;-;-;SCO5003;chitinase A;1;1;1;1;0
;5454598;5453993;;-;-;SCO5019;hypothetical protein;1;1;1;1;0
;5490968;5492431;;+;-;SCO5051;glycosyltransferase;1;1;1;1;0
;5492428;5492535;;+;-;SCO5052;hypothetical protein;1;1;1;1;0
;5494102;5494416;;+;-;SCO5054;hypothetical protein;1;1;1;1;0
;5509015;5510508;;+;-;SCO5067;carboxylesterase;1;1;1;1;0
;5511271;5512227;;+;-;SCO5069;oxidoreductase;1;1;1;1;0
;5531201;5532424;;+;-;SCO5088;actinorhodin polyketide beta-ketoacyl synthase subunit beta;1;1;1;1;0
;5551418;5550582;;-;-;SCO5108;hypothetical protein;1;1;1;1;0
;5551920;5551480;;-;-;SCO5109;hypothetical protein;1;1;1;1;0
;5565480;5566403;;+;-;SCO5118;peptide transport system integral membrane protein;1;1;1;1;0
;5566459;5567376;;+;-;SCO5119;peptide transport system integral membrane protein;1;1;1;1;0
;5568361;5569431;;+;-;SCO5121;peptide transport system ATP-binding protein;1;1;1;1;0
;5623391;5624458;;+;-;SCO5175;hypothetical protein;1;1;1;1;0
;5624510;5625622;;+;-;SCO5176;reductase;1;1;1;1;0
;5625610;5626359;;+;-;SCO5177;hypothetical protein;1;1;1;1;0
;5743022;5744989;;+;-;SCO5278;magnesium chelatase;1;1;1;1;0
;5796578;5796324;;-;-;SCO5326;hypothetical protein;1;1;1;1;0
;5796736;5797479;;+;-;SCO5327;transposase;1;1;1;1;0
;5811167;5812522;;+;-;SCO5339;plasmid transfer protein;1;1;1;1;0
;5812543;5812740;;+;-;SCO5340;hypothetical protein;1;1;1;1;0
;5812762;5813430;;+;-;SCO5341;SpdA2 protein;1;1;1;1;0
;5813452;5813643;;+;-;SCO5342;SpdB2 protein;1;1;1;1;0
;5813654;5813809;;+;-;SCO5343;SpdC2 protein;1;1;1;1;0
;5813822;5814145;;+;-;SCO5344;SpdD2 protein;1;1;1;1;0
;5814235;5814786;;+;-;SCO5345;hypothetical protein;1;1;1;1;0
;5815050;5816414;;+;-;SCO5347;replication initiation protein;1;1;1;1;0
;5816416;5816601;;+;-;SCO5348;excisionase;1;1;1;1;0
;5818003;5818548;;+;-;SCO5350;hypothetical protein;1;1;1;1;0
;5849797;5849985;;+;-;SCO5380;hypothetical protein;1;1;1;1;0
;5882513;5882656;;+;-;SCO5412;hypothetical protein;1;1;1;1;0
;5929742;5927688;;-;-;SCO5447;neutral zinc metalloprotease;1;1;1;1;0
;5937594;5938532;;+;-;SCO5452;ABC transporter ATP-binding protein;1;1;1;1;0
;5943733;5944983;;+;-;SCO5457;lipoprotein;1;1;1;1;0
;5948080;5948694;;+;-;SCO5461;hypothetical protein;1;1;1;1;0
;5983774;5984145;;+;-;SCO5496;small membrane hydrophobic protein;1;1;1;1;0
;6115730;6116218;;+;-;SCO5616;hypothetical protein;1;1;1;1;0
;6117039;6117482;;+;-;SCO5618;hypothetical protein;1;1;1;1;0
;6117794;6118300;;+;-;SCO5619;hypothetical protein;1;1;1;1;0
;6135797;6133491;;-;-;SCO5633;traSA:integrase fusion protein;1;1;1;1;0
;6185315;6184140;;-;-;SCO5681;glycosyl transferase;1;1;1;1;0
;6186445;6185312;;-;-;SCO5682;hypothetical protein;1;1;1;1;0
;6191418;6188536;;-;-;SCO5685;sugar hydrolase;1;1;1;1;0
;6193381;6194421;;+;-;SCO5687;transport system integral membrane protein;1;1;1;1;0
;6195389;6197359;;+;-;SCO5689;beta-galactosidase;1;1;1;1;0
;6197356;6199599;;+;-;SCO5690;hypothetical protein;1;1;1;1;0
;6324283;6323081;;-;-;SCO5786;hydrolase;1;1;1;1;0
;6340587;6342533;;+;-;SCO5800;hypothetical protein;1;1;1;1;0
;6342563;6343258;;+;-;SCO5801;hypothetical protein;1;1;1;1;0
;6440310;6439123;;-;-;SCO5882;RedV protein;1;1;1;1;0
;6441208;6440423;;-;-;SCO5883;hypothetical protein;1;1;1;1;0
;6447950;6449548;;+;-;SCO5891;peptide synthase;1;1;1;1;0
;6480200;6481435;;+;-;SCO5913;protease;1;1;1;1;0
;6493150;6492065;;-;-;SCO5923;ABC transporter ATP-binding protein;1;1;1;1;0
;6494912;6493143;;-;-;SCO5924;hypothetical protein;1;1;1;1;0
;6495218;6494967;;-;-;SCO5925;hypothetical protein;1;1;1;1;0
;6495736;6495215;;-;-;SCO5926;hypothetical protein;1;1;1;1;0
;6500945;6499512;;-;-;SCO5931;xylanase A;1;1;1;1;0
;6501336;6502763;;+;-;SCO5932;arabinofuranosidase;1;1;1;1;0
;6503922;6502747;;-;-;SCO5933;hypothetical protein;1;1;1;1;0
;6506808;6507281;;+;-;SCO5939;peptidylprolyl isomerase;1;1;1;1;0
;6510025;6510810;;+;-;SCO5943;hydrolase;1;1;1;1;0
;6510803;6511951;;+;-;SCO5944;hypothetical protein;1;1;1;1;0
;6511948;6513768;;+;-;SCO5945;transferase;1;1;1;1;0
;6513765;6514538;;+;-;SCO5946;hypothetical protein;1;1;1;1;0
;6514553;6515950;;+;-;SCO5947;hypothetical protein;1;1;1;1;0
;6535013;6533655;;-;-;SCO5964;hypothetical protein;1;1;1;1;0
;6548856;6547561;;-;-;SCO5974;integral membrane ion exchanger;1;1;1;1;0
;6560310;6558619;;-;-;SCO5983;fatty acid-CoA ligase;1;1;1;1;0
;6560442;6561617;;+;-;SCO5984;acyl-CoA dehydrogenase;1;1;1;1;0
;6561614;6562012;;+;-;SCO5985;hypothetical protein;1;1;1;1;0
;6563335;6563778;;+;-;SCO5988;hypothetical protein;1;1;1;1;0
;6625434;6626642;;+;-;SCO6035;lysine/ornithine decarboxylase;1;1;1;1;0
;6731917;6732270;;+;-;SCO6130;hypothetical protein;1;1;1;1;0
;6744922;6746640;;+;-;SCO6145;hypothetical protein;1;1;1;1;0
;6746637;6747161;;+;-;SCO6146;hypothetical protein;1;1;1;1;0
;6767705;6768031;;+;-;SCO6164;hypothetical protein;1;1;1;1;0
;6769408;6770778;;+;-;SCO6167;proline rich protein membrane protein;1;1;1;1;0
;6788618;6789625;;+;-;SCO6183;transferase;1;1;1;1;0
;6795563;6796516;;+;-;SCO6189;transferase;1;1;1;1;0
;6796513;6797409;;+;-;SCO6190;transferase;1;1;1;1;0
;6853064;6852090;;-;-;SCO6230;sugar transport system permease;1;1;1;1;0
;6864326;6864658;;+;-;SCO6241;hypothetical protein;1;1;1;1;0
;6873167;6873760;;+;-;SCO6250;transporter;1;1;1;1;0
;6873849;6874406;;+;-;SCO6251;reductase;1;1;1;1;0
;6918143;6907413;;-;-;SCO6274;type I polyketide synthase;1;1;1;1;0
;6931959;6918286;;-;-;SCO6275;type I polyketide synthase;1;1;1;1;0
;6939907;6941544;;+;-;SCO6281;FAD-binding protein;1;1;1;1;0
;6949755;6950009;;+;-;SCO6290;hypothetical protein;1;1;1;1;0
;6962080;6961931;;-;-;SCO6301;hypothetical protein;1;1;1;1;0
;6975194;6975283;;+;-;SCO6317;hypothetical protein;1;1;1;1;0
;7003223;7001616;;-;-;SCO6344;amidase;1;1;1;1;0
;7004372;7004848;;+;-;SCO6346;hypothetical protein;1;1;1;1;0
;7010892;7006807;;-;-;SCO6348;hypothetical protein;1;1;1;1;0
;7028168;7025526;;-;-;SCO6365;hypothetical protein;1;1;1;1;0
;7033729;7033962;;+;-;SCO6372;hypothetical protein;1;1;1;1;0
;7045067;7043724;;-;-;SCO6381;lipoprotein;1;1;1;1;0
;7049126;7048443;;-;-;SCO6383;hypothetical protein;1;1;1;1;0
;7060243;7059104;;-;-;SCO6392;transposase;1;1;1;1;0
;7085067;7086635;;+;-;SCO6417;integral membrane transporter;1;1;1;1;0
;7090445;7089432;;-;-;SCO6420;DNA-binding protein;1;1;1;1;0
;7104511;7097567;;-;-;SCO6428;hypothetical protein;1;1;1;1;0
;7104902;7106290;;+;-;SCO6429;hypothetical protein;1;1;1;1;0
;7108264;7111779;;+;-;SCO6431;peptide synthase;1;1;1;1;0
;7111866;7116089;;+;-;SCO6432;peptide synthase;1;1;1;1;0
;7118254;7119774;;+;-;SCO6436;tRNA synthetase;1;1;1;1;0
;7142206;7146129;;+;-;SCO6457;beta-galactosidase;1;1;1;1;0
;7147460;7149376;;+;-;SCO6460;cation-transporting ATPase;1;1;1;1;0
;7221367;7223199;;+;-;SCO6530;hypothetical protein;1;1;1;1;0
;7230248;7226553;;-;-;SCO6535;nitrate reductase subunit alpha NarG;1;1;1;1;0
;7240559;7237887;;-;-;SCO6545;cellulase;1;1;1;1;0
;7244086;7244250;;+;-;SCO6547;hypothetical protein;1;1;1;1;0
;7261416;7259476;;-;-;SCO6560;respiratory chain oxidoreductase;1;1;1;1;0
;7264344;7263373;;-;-;SCO6562;2-dehydropantoate 2-reductase;1;1;1;1;0
;7264548;7265888;;+;-;SCO6563;integral membrane transporter;1;1;1;1;0
;7275867;7279583;;+;-;SCO6572;glycosyl hydrolase;1;1;1;1;0
;7279753;7281006;;+;-;SCO6573;hypothetical protein;1;1;1;1;0
;7281003;7282094;;+;-;SCO6574;hypothetical protein;1;1;1;1;0
;7282091;7283038;;+;-;SCO6575;hypothetical protein;1;1;1;1;0
;7283052;7283789;;+;-;SCO6576;hypothetical protein;1;1;1;1;0
;7284641;7285816;;+;-;SCO6578;hypothetical protein;1;1;1;1;0
;7285813;7287210;;+;-;SCO6579;hypothetical protein;1;1;1;1;0
;7295197;7293515;;-;-;SCO6584;TPP-requiring enzyme;1;1;1;1;0
;7296507;7297433;;+;-;SCO6586;succinyl-CoA synthetase subunit alpha;1;1;1;1;0
;7313660;7315429;;+;-;SCO6596;hypothetical protein;1;1;1;1;0
;7321337;7320012;;-;-;SCO6600;transcriptional regulator;1;1;1;1;0
;7321513;7322829;;+;-;SCO6601;sugar binding protein;1;1;1;1;0
;7322891;7323919;;+;-;SCO6602;transmembrane sugar transport protein;1;1;1;1;0
;7323927;7324766;;+;-;SCO6603;transmembrane sugar transport protein;1;1;1;1;0
;7331426;7332799;;+;-;SCO6610;hypothetical protein;1;1;1;1;0
;7340813;7339983;;-;-;SCO6619;dehydrogenase;1;1;1;1;0
;7417309;7416767;;-;-;SCO6677;ABC transporter ATP-binding protein;1;1;1;1;0
;7419664;7422456;;+;-;SCO6681;Ser/Thr protein kinase;1;1;1;1;0
;7422658;7424568;;+;-;SCO6683;ABC transporter ATP-binding protein;1;1;1;1;0
;7424565;7426391;;+;-;SCO6684;ABC transporter ATP-binding protein;1;1;1;1;0
;7537378;7537178;;-;-;SCO6779;hypothetical protein;1;1;1;1;0
;7542559;7543722;;+;-;SCO6785;fatty acid co-A racemase;1;1;1;1;0
;7543722;7544747;;+;-;SCO6786;oxidoreductase;1;1;1;1;0
;7544744;7545892;;+;-;SCO6787;acyl-CoA dehydrogenase;1;1;1;1;0
;7552519;7551380;;-;-;SCO6791;acyl-CoA dehydrogenase;1;1;1;1;0
;7554719;7553214;;-;-;SCO6793;aldehyde dehydrogenase;1;1;1;1;0
;7572336;7571107;;-;-;SCO6809;integral membrane transport protein;1;1;1;1;0
;7584639;7582309;;-;-;SCO6820;oxidoreductase;1;1;1;1;0
;7590327;7589632;;-;-;SCO6825;hypothetical protein;1;1;1;1;0
;7598555;7591479;;-;-;SCO6827;polyketide synthase;1;1;1;1;0
;7602498;7602773;;+;-;SCO6831;hypothetical protein;1;1;1;1;0
;7610765;7609452;;-;-;SCO6839;hypothetical protein;1;1;1;1;0
;7612807;7610762;;-;-;SCO6840;hypothetical protein;1;1;1;1;0
;7615928;7614564;;-;-;SCO6842;hypothetical protein;1;1;1;1;0
;7617112;7615994;;-;-;SCO6843;hypothetical protein;1;1;1;1;0
;7618383;7617112;;-;-;SCO6844;DNA methylase;1;1;1;1;0
;7619000;7618380;;-;-;SCO6845;hypothetical protein;1;1;1;1;0
;7619880;7619557;;-;-;SCO6846;hypothetical protein;1;1;1;1;0
;7620910;7620290;;-;-;SCO6847;hypothetical protein;1;1;1;1;0
;7621461;7621003;;-;-;SCO6848;hypothetical protein;1;1;1;1;0
;7623185;7621458;;-;-;SCO6849;hypothetical protein;1;1;1;1;0
;7624064;7623285;;-;-;SCO6850;hypothetical protein;1;1;1;1;0
;7624633;7624067;;-;-;SCO6851;hypothetical protein;1;1;1;1;0
;7625485;7624664;;-;-;SCO6852;hypothetical protein;1;1;1;1;0
;7626660;7625857;;-;-;SCO6854;hypothetical protein;1;1;1;1;0
;7627040;7626657;;-;-;SCO6855;hypothetical protein;1;1;1;1;0
;7628124;7627477;;-;-;SCO6856;hypothetical protein;1;1;1;1;0
;7628879;7628121;;-;-;SCO6857;hypothetical protein;1;1;1;1;0
;7629609;7628905;;-;-;SCO6858;hypothetical protein;1;1;1;1;0
;7630453;7629623;;-;-;SCO6859;hypothetical protein;1;1;1;1;0
;7633819;7633190;;-;-;SCO6863;hypothetical protein;1;1;1;1;0
;7635678;7633888;;-;-;SCO6864;hypothetical protein;1;1;1;1;0
;7636883;7635675;;-;-;SCO6865;regulatory protein;1;1;1;1;0
;7638457;7637267;;-;-;SCO6866;hypothetical protein;1;1;1;1;0
;7638912;7638454;;-;-;SCO6867;hypothetical protein;1;1;1;1;0
;7640056;7638950;;-;-;SCO6868;hypothetical protein;1;1;1;1;0
;7640792;7640049;;-;-;SCO6869;hypothetical protein;1;1;1;1;0
;7642568;7641501;;-;-;SCO6871;lipoprotein;1;1;1;1;0
;7643502;7642591;;-;-;SCO6872;hypothetical protein;1;1;1;1;0
;7643734;7643492;;-;-;SCO6873;hypothetical protein;1;1;1;1;0
;7644442;7643807;;-;-;SCO6874;hypothetical protein;1;1;1;1;0
;7644821;7644396;;-;-;SCO6875;hypothetical protein;1;1;1;1;0
;7645406;7644900;;-;-;SCO6876;hypothetical protein;1;1;1;1;0
;7646185;7645403;;-;-;SCO6877;hypothetical protein;1;1;1;1;0
;7647787;7646264;;-;-;SCO6878;ATP-binding protein;1;1;1;1;0
;7649820;7648378;;-;-;SCO6880;lipoprotein;1;1;1;1;0
;7651331;7649943;;-;-;SCO6881;ATP-binding protein;1;1;1;1;0
;7652060;7651368;;-;-;SCO6882;hypothetical protein;1;1;1;1;0
;7653630;7652497;;-;-;SCO6884;hypothetical protein;1;1;1;1;0
;7654146;7654901;;+;-;SCO6885;DNA methylase;1;1;1;1;0
;7655068;7655703;;+;-;SCO6886;hypothetical protein;1;1;1;1;0
;7655700;7656185;;+;-;SCO6887;hypothetical protein;1;1;1;1;0
;7656204;7656902;;+;-;SCO6888;hypothetical protein;1;1;1;1;0
;7656920;7657660;;+;-;SCO6889;hypothetical protein;1;1;1;1;0
;7657809;7658258;;+;-;SCO6890;hypothetical protein;1;1;1;1;0
;7658251;7658733;;+;-;SCO6891;hypothetical protein;1;1;1;1;0
;7658730;7659212;;+;-;SCO6892;hypothetical protein;1;1;1;1;0
;7659287;7659598;;+;-;SCO6893;hypothetical protein;1;1;1;1;0
;7659639;7660481;;+;-;SCO6894;hypothetical protein;1;1;1;1;0
;7660990;7662225;;+;-;SCO6896;hypothetical protein;1;1;1;1;0
;7662258;7662569;;+;-;SCO6897;hypothetical protein;1;1;1;1;0
;7662638;7663855;;+;-;SCO6898;carboxylase;1;1;1;1;0
;7663852;7665003;;+;-;SCO6899;hypothetical protein;1;1;1;1;0
;7665000;7665629;;+;-;SCO6900;hypothetical protein;1;1;1;1;0
;7665653;7666519;;+;-;SCO6901;hypothetical protein;1;1;1;1;0
;7666548;7667036;;+;-;SCO6902;hypothetical protein;1;1;1;1;0
;7667084;7667884;;+;-;SCO6903;hypothetical protein;1;1;1;1;0
;7667918;7668928;;+;-;SCO6904;hypothetical protein;1;1;1;1;0
;7669027;7669404;;+;-;SCO6905;hypothetical protein;1;1;1;1;0
;7682922;7681180;;-;-;SCO6918;hypothetical protein;1;1;1;1;0
;7683878;7683546;;-;-;SCO6920;hypothetical protein;1;1;1;1;0
;7685787;7684057;;-;-;SCO6921;hypothetical protein;1;1;1;1;0
;7687302;7686586;;-;-;SCO6923;hypothetical protein;1;1;1;1;0
;7689048;7688836;;-;-;SCO6925;hypothetical protein;1;1;1;1;0
;7701378;7700803;;-;-;SCO6935;hypothetical protein;1;1;1;1;0
;7702585;7702025;;-;-;SCO6937;DNA-binding protein;1;1;1;1;0
;7703887;7702634;;-;-;SCO6938;acyl-CoA dehydrogenase;1;1;1;1;0
;7704611;7703970;;-;-;SCO6939;hypothetical protein;1;1;1;1;0
;7705189;7704611;;-;-;SCO6940;ATP/GTP binding protein;1;1;1;1;0
;7707743;7706226;;-;-;SCO6943;sensor histidine-kinase;1;1;1;1;0
;7709672;7707771;;-;-;SCO6944;hypothetical protein;1;1;1;1;0
;7710167;7710406;;+;-;SCO6946;hypothetical protein;1;1;1;1;0
;7713266;7712805;;-;-;SCO6949;hypothetical protein;1;1;1;1;0
;7722717;7723481;;+;-;SCO6955;monovalent cation/H+ antiporter subunit C;1;1;1;1;0
;7726124;7726489;;+;-;SCO6959;monovalent cation/H+ antiporter subunit G;1;1;1;1;0
;7730619;7729774;;-;-;SCO6963;lipoprotein;1;1;1;1;0
;7755003;7755470;;+;-;SCO6987;hypothetical protein;1;1;1;1;0
;7758904;7759110;;+;-;SCO6991;hypothetical protein;1;1;1;1;0
;7788084;7786480;;-;-;SCO7010;alpha glucosidase;1;1;1;1;0
;7815286;7816242;;+;-;SCO7029;binding-protein-dependent transport protein;1;1;1;1;0
;7823274;7824713;;+;-;SCO7035;succinate-semialdehyde dehydrogenase;1;1;1;1;0
;7826610;7830005;;+;-;SCO7037;hypothetical protein;1;1;1;1;0
;7843300;7842905;;-;-;SCO7052;hypothetical protein;1;1;1;1;0
;7853666;7854562;;+;-;SCO7064;hypothetical protein;1;1;1;1;0
;7858376;7857789;;-;-;SCO7068;hypothetical protein;1;1;1;1;0
;7863191;7863367;;+;-;SCO7074;hypothetical protein;1;1;1;1;0
;7872507;7872043;;-;-;SCO7082;hypothetical protein;1;1;1;1;0
;7872801;7872697;;-;-;SCO7083;insertion element transposase (fragment);1;1;1;1;0
;7880010;7879864;;-;-;SCO7091;hypothetical protein;1;1;1;1;0
;7887321;7887665;;+;-;SCO7096;hypothetical protein;1;1;1;1;0
;7889113;7888577;;-;-;SCO7098;hypothetical protein;1;1;1;1;0
;7896021;7895116;;-;-;SCO7105;RNA polymerase sigma factor;1;1;1;1;0
;7897409;7896813;;-;-;SCO7107;hypothetical protein;1;1;1;1;0
;7900323;7900712;;+;-;SCO7110;ferredoxin;1;1;1;1;0
;7902488;7903123;;+;-;SCO7113;hypothetical protein;1;1;1;1;0
;7904521;7903130;;-;-;SCO7114;hypothetical protein;1;1;1;1;0
;7905621;7904521;;-;-;SCO7115;hypothetical protein;1;1;1;1;0
;7906456;7905713;;-;-;SCO7116;hypothetical protein;1;1;1;1;0
;7907715;7906453;;-;-;SCO7117;ferredoxin reductase;1;1;1;1;0
;7908808;7909746;;+;-;SCO7119;dehydrogenase;1;1;1;1;0
;7910084;7911703;;+;-;SCO7120;ubiquinol-cytochrome C reductase cytochrome B subunit;1;1;1;1;0
;7914627;7913374;;-;-;SCO7123;acyltransferase;1;1;1;1;0
;7917424;7914737;;-;aceE;SCO7124;pyruvate dehydrogenase subunit E1;1;1;1;1;0
;7921208;7919673;;-;-;SCO7128;transmembrane efflux protein;1;1;1;1;0
;7928555;7928148;;-;-;SCO7135;hypothetical protein;1;1;1;1;0
;7932458;7932790;;+;-;SCO7138;hypothetical protein;1;1;1;1;0
;7944613;7945416;;+;-;SCO7151;hypothetical protein;1;1;1;1;0
;7945453;7946277;;+;-;SCO7152;hypothetical protein;1;1;1;1;0
;7949234;7950301;;+;-;SCO7155;hypothetical protein;1;1;1;1;0
;7951531;7950950;;-;-;SCO7157;hypothetical protein;1;1;1;1;0
;7951544;7953982;;+;-;SCO7158;hypothetical protein;1;1;1;1;0
;7957625;7956843;;-;-;SCO7161;3-oxoacyl-ACP reductase;1;1;1;1;0
;7958647;7957724;;-;-;SCO7162;oxidoreductase;1;1;1;1;0
;7959456;7958644;;-;-;SCO7163;transferase;1;1;1;1;0
;7961477;7959459;;-;-;SCO7164;hypothetical protein;1;1;1;1;0
;7962390;7961479;;-;-;SCO7165;sugar-binding integral membrane transport protein;1;1;1;1;0
;7965876;7965442;;-;-;SCO7169;hypothetical protein;1;1;1;1;0
;7966015;7968375;;+;-;SCO7170;sugar hydrolase;1;1;1;1;0
;7977242;7973481;;-;-;SCO7176;peptidase;1;1;1;1;0
;7977478;7978122;;+;-;SCO7177;hypothetical protein;1;1;1;1;0
;7978110;7978478;;+;-;SCO7178;transcriptional regulator;1;1;1;1;0
;7981423;7981070;;-;-;SCO7180;hypothetical protein;1;1;1;1;0
;7981617;7982402;;+;-;SCO7181;branched-chain amino acid ABC transporter ATP-binding protein;1;1;1;1;0
;7982399;7983112;;+;-;SCO7182;branched-chain amino acid ABC transporter ATP-binding protein;1;1;1;1;0
;7983160;7984032;;+;-;SCO7183;branched amino acid transport system permease;1;1;1;1;0
;7988690;7986672;;-;-;SCO7187;lipoprotein;1;1;1;1;0
;7992590;7988871;;-;-;SCO7188;peptidase;1;1;1;1;0
;8007340;8007146;;-;-;SCO7204;hypothetical protein;1;1;1;1;0
;8010662;8010429;;-;-;SCO7208;hypothetical protein;1;1;1;1;0
;8010855;8010715;;-;-;SCO7209;hypothetical protein;1;1;1;1;0
;8013374;8011635;;-;-;SCO7211;glycosyl hydrolase;1;1;1;1;0
;8016281;8013393;;-;-;SCO7212;glycosyl hydrolase;1;1;1;1;0
;8030377;8029922;;-;-;SCO7224;hypothetical protein;1;1;1;1;0
;8072945;8073109;;+;-;SCO7262;hypothetical protein;1;1;1;1;0
;8088496;8088978;;+;-;SCO7282;DNA-binding protein;1;1;1;1;0
;8150437;8148428;;-;-;SCO7335;alpha-amylase;1;1;1;1;0
;8150771;8150499;;-;-;SCO7336;hypothetical protein;1;1;1;1;0
;8151064;8151579;;+;-;SCO7337;hypothetical protein;1;1;1;1;0
;8151576;8153723;;+;-;SCO7338;glycogen debranching protein;1;1;1;1;0
;8155756;8154965;;-;-;SCO7341;RNA polymerase secondary sigma factor;1;1;1;1;0
;8162315;8162202;;-;-;SCO7348;hypothetical protein;1;1;1;1;0
;8162506;8162393;;-;-;SCO7349;hypothetical protein;1;1;1;1;0
;8163794;8162598;;-;-;SCO7350;membrane efflux protein;1;1;1;1;0
;8178292;8178615;;+;-;SCO7365;hypothetical protein;1;1;1;1;0
;8193224;8191911;;-;-;SCO7380;hypothetical protein;1;1;1;1;0
;8194350;8194036;;-;-;SCO7382;hypothetical protein;1;1;1;1;0
;8195889;8197229;;+;-;SCO7384;transmembrane transport protein;1;1;1;1;0
;8199240;8198068;;-;-;SCO7386;serine protease;1;1;1;1;0
;8204060;8204551;;+;-;SCO7392;hypothetical protein;1;1;1;1;0
;8205523;8206461;;+;-;SCO7394;hypothetical protein;1;1;1;1;0
;8218007;8217360;;-;-;SCO7405;acetyltransferase;1;1;1;1;0
;8220176;8218101;;-;-;SCO7406;hypothetical protein;1;1;1;1;0
;8225711;8224785;;-;-;SCO7410;binding-protein dependent transport protein;1;1;1;1;0
;8265291;8265896;;+;-;SCO7450;hypothetical protein;1;1;1;1;0
;8271969;8271571;;-;-;SCO7457;hypothetical protein;1;1;1;1;0
;8289468;8288251;;-;-;SCO7476;hypothetical protein;1;1;1;1;0
;8311394;8310669;;-;-;SCO7499;racemase;1;1;1;1;0
;8312979;8311492;;-;-;SCO7500;allantoin permease;1;1;1;1;0
