Transcription Start;Translation Start;Translation Stop;Transcription Stop;Strand;Name;Synonym;Product;M145;MGM11;qValue;fold;log2(fold)
3423928;;;3423944;+;-;predicted RNA;-;770;791;1;0,973451327;-0,038819249
3494856;;;3494898;+;-;predicted RNA;-;1293;819;1;1,578754579;0,658786918
3716151;;;3716168;+;-;predicted RNA;-;5116;3710;1;1,378975741;0,463597077
3716803;;;3716847;+;-;predicted RNA;-;689;499;1;1,380761523;0,465464167
4050162;;;4050149;-;-;predicted RNA;-;1313;1125;1;1,167111111;0,222941915
4141353;;;4141380;+;-;predicted RNA;-;405;438;1;0,924657534;-0,113008962
4260717;;;4260675;-;-;predicted RNA;-;330;349;1;0,945558739;-0,080761012
4268520;;;4268508;-;-;predicted RNA;-;1358;1272;1;1,067610063;0,094384809
4293733;;;4293723;-;-;predicted RNA;-;574;487;1;1,178644764;0,237128965
4302556;;;4302542;-;-;predicted RNA;-;316;309;1;1,022653722;0,03231772
4318102;;;4318117;+;-;predicted RNA;-;423;335;1;1,262686567;0,336496568
4608452;;;4608469;+;-;predicted RNA;-;975;849;1;1,148409894;0,199637665
4705111;;;4705129;+;-;predicted RNA;antisense: SCO4290;215;235;1;0,914893617;-0,128324097
5073311;;;5073363;+;-;predicted RNA;-;4199;3007;1;1,39640838;0,48172092
5116873;;;5116976;+;-;predicted RNA;-;266;202;1;1,316831683;0,397070953
5141752;;;5141790;+;-;predicted RNA;-;8651;4571;1;1,89258368;0,92035709
5148450;;;5148490;+;-;predicted RNA;-;839;690;1;1,215942029;0,282074449
5499007;;;5499052;+;-;predicted RNA;-;349;327;1;1,067278287;0,093936401
5865617;;;5865604;-;-;predicted RNA;-;406;474;1;0,856540084;-0,223407332
5877925;;;5877885;-;-;predicted RNA;-;298;252;1;1,182539683;0,241888597
6034994;;;6034980;-;-;predicted RNA;-;314;328;1;0,957317073;-0,062931256
6126325;;;6126354;+;-;predicted RNA;-;720;521;1;1,381957774;0,466713534
6245281;;;6245348;+;-;predicted RNA;-;347;283;1;1,22614841;0,29413361
6265361;;;6265327;-;-;predicted RNA;-;3158;1963;1;1,608762099;0,685950998
6307868;;;6307901;+;-;predicted RNA;-;236;227;1;1,039647577;0,056094562
7172317;;;7172329;+;-;predicted RNA;-;889;915;1;0,971584699;-0,041588324
7511167;;;7511176;+;-;predicted RNA;-;371;350;1;1,06;0,084064265
8216435;;;8216189;-;-;predicted RNA;antisense: SCO7403;360;213;1;1,690140845;0,757143476
;446;1123;;+;-;SCO0001;hypothetical protein;18;11;0,7715263;1,636363636;0,710493383
;1252;3813;;+;-;SCO0002;hypothetical protein;10;3;1;3,333333333;1,736965594
;3869;6220;;+;-;SCO0003;DNA-binding protein;7;5;1;1,4;0,485426827
;6226;7173;;+;-;SCO0004;hypothetical protein;3;2;1;1,5;0,584962501
;7187;9307;;+;-;SCO0005;transposase;1;1;1;1;0
;9304;10410;;+;-;SCO0006;ATP/GTP-binding protein;1;1;1;1;0
;11000;10554;;-;-;SCO0007;hypothetical protein;1;1;1;1;0
;11360;11010;;-;-;SCO0008;hypothetical protein;2;1;1;2;1
;11952;11617;;-;-;SCO0009;hypothetical protein;4;7;1;0,571428571;-0,807354922
;12366;13457;;+;-;SCO0010;hypothetical protein;6;8;1;0,75;-0,415037499
;14023;13214;;-;-;SCO0011;hypothetical protein;6;9;1;0,666666667;-0,584962501
14484;14454;14044;14024;-;-;SCO0012;hypothetical protein;26;33;0,85524961;0,787878788;-0,343954401
;15029;14739;;-;-;SCO0013;hypothetical protein;1;1;1;1;0
;15595;15317;;-;-;SCO0014;hypothetical protein;2;13;1;0,153846154;-2,700439718
;17302;16070;;-;-;SCO0015;Na+/H+ antiporter;1;1;1;1;0
;17715;17918;;+;-;SCO0016;hypothetical protein;5;3;1;1,666666667;0,736965594
;17919;18263;;+;-;SCO0017;hypothetical protein;1;2;1;0,5;-1
19426;19351;18485;18485;-;-;SCO0018;hypothetical protein;47;43;1;1,093023256;0,128324097
;19771;19517;;-;-;SCO0019;hypothetical protein;1;1;1;1;0
;19974;21620;;+;-;SCO0020;transposase;2;3;1;0,666666667;-0,584962501
;21617;22210;;+;-;SCO0021;hypothetical protein;1;8;1;0,125;-3
;22761;22156;;-;-;SCO0022;IS element ATP-binding protein;1;1;1;1;0
;22843;23061;;+;-;SCO0025;IS element ATP-binding protein;1;1;1;1;0
;23316;23831;;+;-;SCO0026;hypothetical protein;45;60;0,303513915;0,75;-0,415037499
;24345;23977;;-;-;SCO0027;hypothetical protein;1;2;1;0,5;-1
;24521;24378;;-;-;SCO0028;hypothetical protein;1;3;1;0,333333333;-1,584962501
;24644;24943;;+;-;SCO0029;hypothetical protein;8;19;1;0,421052632;-1,247927513
;25251;25871;;+;-;SCO0030;hypothetical protein;1;1;1;1;0
26385;26385;25843;25843;-;-;SCO0031;hypothetical protein;14;27;0,223869779;0,518518519;-0,94753258
;28773;26527;;-;-;SCO0033;neuraminidase;1;1;1;1;0
;29040;29519;;+;-;SCO0034;hypothetical protein;1;1;1;1;0
;30054;29605;;-;-;SCO0035;hypothetical protein;1;1;1;1;0
;30355;30116;;-;-;SCO0036;hypothetical protein;2;8;1;0,25;-2
31131;31131;30379;30379;-;-;SCO0037;sigma factor;35;75;0,005011689;0,466666667;-1,099535674
31283;31274;31146;31132;-;-;SCO0038;sigma factor;219;540;3,87E-04;0,405555556;-1,302028537
;31520;32137;;+;-;SCO0039;hypothetical protein;1;1;1;1;0
;32134;33357;;+;-;SCO0040;glycosyl transferase;1;1;1;1;0
;33360;33845;;+;-;SCO0041;hypothetical protein;1;1;1;1;0
;33842;34777;;+;-;SCO0042;hypothetical protein;1;1;1;1;0
;35907;35179;;-;-;SCO0043;hypothetical protein;2;4;1;0,5;-1
;36674;36006;;-;-;SCO0044;oxidoreductase;1;15;1;0,066666667;-3,906890596
;36817;36689;;-;-;SCO0045;hypothetical protein;1;1;1;1;0
;36816;37478;;+;-;SCO0046;hydrolase;4;4;1;1;0
38768;38768;37614;37439;-;-;SCO0047;transcriptional regulator;43;47;0,422168846;0,914893617;-0,128324097
;39490;39107;;-;-;SCO0048;hypothetical protein;1;5;1;0,2;-2,321928095
;39489;39812;;+;-;SCO0049;hypothetical protein;2;7;1;0,285714286;-1,807354922
;39877;40212;;+;-;SCO0050;hypothetical protein;1;7;1;0,142857143;-2,807354922
43682;43682;42171;42171;-;-;SCO0055;membrane-associated oxidoreductase;99;86;0,637471505;1,151162791;0,203091865
;43768;43857;;+;-;SCO0056;hypothetical protein;1;1;1;1;0
;43950;44090;;+;-;SCO0057;hypothetical protein;2;6;1;0,333333333;-1,584962501
44253;44253;44975;45010;+;-;SCO0058;hypothetical protein;43;70;0,050819711;0,614285714;-0,703018262
;45267;46073;;+;-;SCO0059;zinc-binding oxidoreductase;12;11;1;1,090909091;0,125530882
;46064;46201;;+;-;SCO0060;hypothetical protein;6;3;1;2;1
;47734;46430;;-;-;SCO0061;hypothetical protein;10;19;1;0,526315789;-0,925999419
;48892;47789;;-;-;SCO0062;LacI family transcriptional regulator;19;33;0,067579086;0,575757576;-0,796466606
;49824;48889;;-;-;SCO0063;glucokinase;9;29;0,002123751;0,310344828;-1,688055994
;51539;49821;;-;-;SCO0064;hypothetical protein;4;1;1;4;2
;51831;53144;;+;-;SCO0065;extracellular binding protein;1;1;1;1;0
;53141;54100;;+;-;SCO0066;integral membrane permease;1;1;1;1;0
;54097;54918;;+;-;SCO0067;integral membrane permease;1;1;1;1;0
;54968;56173;;+;-;SCO0068;hydrolase;1;1;1;1;0
;56225;59383;;+;-;SCO0069;hypothetical protein;1;1;1;1;0
;59558;60241;;+;-;SCO0070;hypothetical protein;1;1;1;1;0
;60275;60069;;-;-;SCO0071;hypothetical protein;1;22;1;0,045454545;-4,459431619
;64093;60740;;-;-;SCO0072;hypothetical protein;16;7;1;2,285714286;1,192645078
;64605;64925;;+;-;SCO0073;hypothetical protein;2;1;1;2;1
;64994;65092;;+;-;SCO0074;hypothetical protein;1;10;1;0,1;-3,321928095
;65092;65679;65679;+;-;SCO0075;hypothetical protein;6;28;6,16E-04;0,214285714;-2,222392421
;67911;66688;;-;-;SCO0079;integral membrane transport protein;1;2;1;0,5;-1
;68372;68887;;+;-;SCO0080;hypothetical protein;2;19;1;0,105263158;-3,247927513
;69799;70647;;+;-;SCO0083;transposase;1;2;1;0,5;-1
;70777;71235;;+;-;SCO0084;hypothetical protein;7;11;1;0,636363636;-0,652076697
;72139;71648;;-;-;SCO0085;hypothetical protein;1;1;1;1;0
;73097;72159;;-;-;SCO0086;ribosylglycohydrolase;6;2;1;3;1,584962501
;74833;73784;;-;-;SCO0087;hypothetical protein;13;6;1;2,166666667;1,115477217
;75876;74917;;-;-;SCO0088;beta-lactamase;9;14;1;0,642857143;-0,637429921
75856;75856;76893;76910;+;-;SCO0089;transcriptional regulator;24;35;0,139732464;0,685714286;-0,544320516
;77314;76895;;-;-;SCO0090;transposase;11;20;1;0,55;-0,862496476
77218;77315;78271;78271;+;-;SCO0091;IS1652 transposase;34;127;4,09E-11;0,267716535;-1,901221846
;79702;78983;;-;-;SCO0095;hypothetical protein;1;1;1;1;0
80735;80690;79839;79839;-;-;SCO0096;noncomposite transposon transposase;40;77;0,009758227;0,519480519;-0,944858446
81178;81165;80845;80845;-;-;SCO0097;hypothetical protein;80;138;0,050468238;0,579710145;-0,786596362
;82441;81602;;-;-;SCO0098;transposase;8;14;1;0,571428571;-0,807354922
84203;83992;83516;83493;-;-;SCO0101;hypothetical protein;81;96;0,344888281;0,84375;-0,245112498
84891;84893;85339;;+;-;SCO0102;hypothetical protein;22;86;1,10E-05;0,255813953;-1,966833136
;85336;86643;;+;-;SCO0103;flavohemoprotein;22;29;0,252455293;0,75862069;-0,398549376
;86640;87311;;+;-;SCO0104;hydrolase;17;28;0,247322589;0,607142857;-0,719892081
;88632;87907;;-;-;SCO0105;endo-1,4-beta-xylanase;1;2;1;0,5;-1
;89073;89465;;+;-;SCO0106;insertion element transposase;1;18;1;0,055555556;-4,169925001
90043;90043;89486;89486;-;-;SCO0107;aminoglycoside nucleotidyltransferase;1;50;1;0,02;-5,64385619
;90242;90391;;+;-;SCO0108;hypothetical protein;2;3;1;0,666666667;-0,584962501
;90865;90395;;-;-;SCO0109;hypothetical protein;3;5;1;0,6;-0,736965594
;91790;90951;;-;-;SCO0110;DNA-binding protein;20;24;0,630432387;0,833333333;-0,263034406
;91977;92729;;+;-;SCO0111;oxidoreductase;1;1;1;1;0
;92928;92773;;-;-;SCO0112;hypothetical protein;1;1;1;1;0
;94872;94306;;-;-;SCO0116;TetR family transcriptional regulator;18;16;1;1,125;0,169925001
;94989;95681;;+;-;SCO0117;short chain dehydrogenase;3;1;1;3;1,584962501
95979;95989;97518;97518;+;-;SCO0118;xylosidase/arabinosidase;28;36;0,185828494;0,777777778;-0,362570079
;98281;97760;;-;-;SCO0119;hypothetical protein;2;1;1;2;1
;99338;98463;;-;-;SCO0120;hypothetical protein;1;1;1;1;0
;99949;99335;;-;-;SCO0121;ABC transporter ATP-binding protein;1;1;1;1;0
;100190;101566;;+;-;SCO0122;flavin-containing monooxygenase;1;1;1;1;0
;103002;101656;;-;-;SCO0123;hypothetical protein;1;2;1;0,5;-1
;103628;104989;;+;-;SCO0124;hypothetical protein;1;1;1;1;0
;105057;106640;;+;-;SCO0125;oxidoreductase;1;1;1;1;0
;106637;112885;;+;-;SCO0126;beta keto-acyl synthase;1;1;1;1;0
;112932;119654;;+;-;SCO0127;beta keto-acyl synthase;1;1;1;1;0
;119651;119833;;+;-;SCO0128;hypothetical protein;2;3;1;0,666666667;-0,584962501
;119841;120215;;+;-;SCO0129;hypothetical protein;1;1;1;1;0
;120457;121371;;+;-;SCO0130;beta-lactamase;13;4;1;3,25;1,700439718
;122456;121617;;-;-;SCO0131;hypothetical protein;1;1;1;1;0
122738;122743;125502;125523;+;-;SCO0132;transcriptional regulator;72;77;0,301818865;0,935064935;-0,096861539
;126005;125625;;-;-;SCO0133;hypothetical protein;3;2;1;1,5;0,584962501
;127294;126989;;-;-;SCO0134;hypothetical protein;4;3;1;1,333333333;0,415037499
;127571;128290;;+;-;SCO0135;hypothetical protein;15;6;1;2,5;1,321928095
;130184;128634;128634;-;ulaA;SCO0136;PTS system ascorbate-specific transporter subunit IIC;47;18;0,096382412;2,611111111;1,38466385
;131001;130201;;-;-;SCO0137;sugar-transport protein;80;27;0,029095917;2,962962963;1,567040593
;131523;132296;;+;-;SCO0138;short chain dehydrogenase;2;2;1;1;0
;132327;132647;;+;-;SCO0139;hypothetical protein;2;1;1;2;1
;132693;133520;;+;-;SCO0140;MerR family transcriptional regulator;2;3;1;0,666666667;-0,584962501
;134121;133570;;-;-;SCO0141;calcium-binding protein;7;11;1;0,636363636;-0,652076697
;136100;134295;;-;-;SCO0142;hypothetical protein;21;15;1;1,4;0,485426827
;136647;137183;;+;-;SCO0143;hypothetical protein;9;7;1;1,285714286;0,362570079
;137197;137556;;+;-;SCO0144;hypothetical protein;25;21;1;1,19047619;0,251538767
;137561;138589;;+;-;SCO0145;hypothetical protein;30;24;1;1,25;0,321928095
;138976;139467;;+;-;SCO0147;transmembrane transport protein;29;23;1;1,260869565;0,334419039
;139467;139712;;+;-;SCO0148;transcriptional regulator;17;16;1;1,0625;0,087462841
;140299;139703;;-;-;SCO0149;hypothetical protein;1;1;1;1;0
140368;140368;140862;140862;+;-;SCO0150;hypothetical protein;12;28;0,117295113;0,428571429;-1,222392421
;141370;141708;;+;-;SCO0151;hypothetical protein;3;5;1;0,6;-0,736965594
;141705;143315;;+;-;SCO0152;transmembrane transport protein;3;1;1;3;1,584962501
;144363;143776;;-;-;SCO0153;hypothetical protein;1;4;1;0,25;-2
;145366;144704;;-;-;SCO0154;hypothetical protein;6;6;1;1;0
;145499;146122;;+;-;SCO0155;transcriptional regulator;31;24;1;1,291666667;0,36923381
;146351;146034;;-;-;SCO0156;hypothetical protein;1;2;1;0,5;-1
;146603;146980;;+;-;SCO0157;hypothetical protein;1;1;1;1;0
;146977;148206;;+;-;SCO0158;oxidoreductase;1;1;1;1;0
;148216;149184;;+;-;SCO0159;ECF sigma factor;1;1;1;1;0
;150209;149508;;-;-;SCO0160;DNA-binding protein;14;11;1;1,272727273;0,347923303
;150525;150181;;-;-;SCO0161;hypothetical protein;1;2;1;0,5;-1
150447;150579;151571;151674;+;-;SCO0162;hypothetical protein;345;195;1;1,769230769;0,823122238
;151749;153275;;+;-;SCO0163;hypothetical protein;14;12;1;1,166666667;0,222392421
;153398;155728;;+;-;SCO0164;cation-transporting ATPase;6;4;1;1,5;0,584962501
156140;156120;155707;155707;-;-;SCO0165;hypothetical protein;60;52;1;1,153846154;0,206450877
;156338;157141;;+;-;SCO0166;regulator;3;6;1;0,5;-1
158099;158073;157189;156325;-;-;SCO0167;hypothetical protein;1227;875;0,274200168;1,402285714;0,487780327
158317;158732;159304;159324;+;-;SCO0168;regulator protein;1749;984;1;1,777439024;0,829800069
159325;159372;160025;160243;+;-;SCO0169;hypothetical protein;1408;725;1;1,942068966;0,957594434
161085;161027;160356;159923;-;-;SCO0170;hypothetical protein;907;635;0,291062899;1,428346457;0,514345959
161211;161237;162553;162553;+;-;SCO0171;nicotinate phosphoribosyltransferase;608;423;0,443252088;1,437352246;0,52341366
162554;162661;163119;163129;+;-;SCO0172;hypothetical protein;167;134;1;1,246268657;0,317615102
164022;164017;163235;163003;-;-;SCO0173;hypothetical protein;377;291;0,63937042;1,295532646;0,37354537
164994;164994;164023;164023;-;-;SCO0174;DNA-binding protein;709;536;0,225512077;1,322761194;0,403552627
165478;165406;165059;165059;-;-;SCO0175;hypothetical protein;24;78;0,002701028;0,307692308;-1,700439718
;165460;165855;;+;-;SCO0176;hypothetical protein;2;2;1;1;0
166024;166033;166614;166614;+;-;SCO0177;hypothetical protein;793;707;0,080165139;1,121640736;0,165610651
166615;166891;167337;167337;+;-;SCO0178;hypothetical protein;220;283;0,055933929;0,777385159;-0,363298529
168601;168514;167444;167232;-;-;SCO0179;zinc-containing dehydrogenase;1704;950;0,686381226;1,793684211;0,842925917
169560;169556;168705;168606;-;-;SCO0180;hypothetical protein;583;364;0,813293543;1,601648352;0,679557433
170570;170570;169584;169584;-;-;SCO0181;hypothetical protein;954;653;0,523889899;1,460949464;0,546906274
;170880;170656;;-;-;SCO0182;hypothetical protein;1;1;1;1;0
;170911;172158;;+;-;SCO0183;deoxiribopirymidine photolyase;1;1;1;1;0
;172170;173984;;+;-;SCO0184;hypothetical protein;1;1;1;1;0
;173768;174946;;+;-;SCO0185;geranylgeranyl pyrophosphate synthase;6;6;1;1;0
;174943;176514;;+;-;SCO0186;phytoene dehydrogenase;2;1;1;2;1
;176501;177496;;+;-;SCO0187;phytoene synthase;1;1;1;1;0
;177493;178503;;+;-;SCO0188;methylesterase;2;1;1;2;1
;180087;178519;;-;-;SCO0189;dehydrogenase;4;3;1;1,333333333;0,415037499
;180824;180084;;-;-;SCO0190;methyltransferase;4;1;1;4;2
;182038;180821;;-;-;SCO0191;lycopene cyclase;8;5;1;1,6;0,678071905
;183559;182309;;-;-;SCO0192;oxidoreductase;16;17;1;0,941176471;-0,087462841
184797;184797;183793;183793;-;-;SCO0193;DNA-binding regulator;101;59;1;1,711864407;0,775568433
184893;184958;185566;185619;+;-;SCO0194;sigma factor;75;127;0,022547108;0,590551181;-0,759865996
;185675;186361;;+;-;SCO0195;lipoprotein;19;23;0,787314133;0,826086957;-0,275634443
;186483;186887;;+;-;SCO0196;hypothetical protein;5;10;1;0,5;-1
187459;187459;187019;186405;-;-;SCO0197;hypothetical protein;636;316;0,885133141;2,012658228;1,009102207
188858;188858;187992;187460;-;-;SCO0198;hypothetical protein;705;306;1;2,303921569;1,204091605
189924;189886;188864;188859;-;-;SCO0199;alcohol dehydrogenase;1415;471;0,384943446;3,004246285;1,587003088
190982;190830;189925;189925;-;-;SCO0200;hypothetical protein;1772;732;1;2,420765027;1,27546305
191654;191654;190983;190983;-;-;SCO0201;hypothetical protein;3384;2000;0,597672262;1,692;0,758729568
;191919;192848;;+;-;SCO0202;hypothetical protein;2;6;1;0,333333333;-1,584962501
194637;194637;192880;192854;-;-;SCO0203;two-component sensor;190;213;0,035017281;0,892018779;-0,164854012
195483;195461;194760;194638;-;-;SCO0204;LuxR family transcriptional regulator;1541;1182;0,174379439;1,303722504;0,382636826
197001;196991;196386;196386;-;-;SCO0207;hypothetical protein;108;79;1;1,367088608;0,451106754
197199;197221;199917;200020;+;-;SCO0208;pyruvate phosphate dikinase;269;169;0,582461782;1,591715976;0,670582926
200024;200024;200428;200601;+;-;SCO0209;hypothetical protein;912;803;0,169073746;1,135740971;0,183633837
200636;200728;201369;201373;+;-;SCO0210;hypothetical protein;227;173;1;1,312138728;0,39192026
201374;201374;202090;202090;+;-;SCO0211;hypothetical protein;81;85;0,473953172;0,952941176;-0,069540933
202862;202843;202370;202308;-;-;SCO0212;hypothetical protein;530;197;0,092702446;2,69035533;1,42779673
204170;204101;202863;202863;-;-;SCO0213;nitrate/nitrite transporter;621;271;1;2,291512915;1,196300417
204387;204387;204800;204824;+;-;SCO0214;hypothetical protein;80;84;0,672201437;0,952380952;-0,070389328
205922;205888;204881;204809;-;-;SCO0215;hypothetical protein;458;281;0,963728917;1,629893238;0,704777468
206480;206480;210181;210181;+;-;SCO0216;nitrate reductase subunit alpha NarG2;712;317;1;2,246056782;1,167394401
210182;210183;211751;;+;-;SCO0217;nitrate reductase subunit beta NarH2;543;217;1;2,502304147;1,323257155
;211748;212551;;+;-;SCO0218;nitrate reductase subunit delta NarJ2;205;71;0,043647501;2,887323944;1,52973298
;212551;213321;213321;+;-;SCO0219;nitrate reductase subunit delta NarI2;368;175;0,739316192;2,102857143;1,072350844
213322;213427;213870;213980;+;-;SCO0220;hypothetical protein;154;68;0,322015433;2,264705882;1,179323699
214913;214913;215446;;+;-;SCO0222;acetyltransferase;360;290;1;1,24137931;0,311944006
;215443;215559;215911;+;-;SCO0223;hypothetical protein;214;203;1;1,054187192;0,076131069
;216844;215807;215807;-;-;SCO0224;hypothetical protein;41;45;0,500537097;0,911111111;-0,134301092
217314;217268;216834;;-;-;SCO0225;hypothetical protein;133;82;1;1,62195122;0,697730431
218027;218019;217315;217315;-;-;SCO0226;hypothetical protein;405;214;1;1,892523364;0,920311111
;218780;218418;;-;-;SCO0227;hypothetical protein;1;8;1;0,125;-3
;218973;219059;;+;-;SCO0228;hypothetical protein;1;1;1;1;0
219289;219302;220150;;+;-;SCO0229;short chain dehydrogenase;76;53;1;1,433962264;0,520007059
;220150;220764;;+;-;SCO0230;TetR family transcriptional regulator;44;36;1;1,222222222;0,289506617
221349;221247;221092;221024;-;-;SCO0231;hypothetical protein;706;1239;7,02E-04;0,569814366;-0,811436099
;221599;221414;;-;-;SCO0232;hypothetical protein;3;1;1;3;1,584962501
;222538;221699;;-;-;SCO0233;DNA-binding protein;4;3;1;1,333333333;0,415037499
;222827;223288;;+;-;SCO0234;oxidoreductase;1;1;1;1;0
;223294;224232;;+;-;SCO0235;short chain dehydrogenase;22;32;0,206197899;0,6875;-0,540568381
;225276;224404;;-;-;SCO0236;DNA-binding protein;10;5;1;2;1
;225476;226237;;+;-;SCO0237;oxidoreductase;1;2;1;0,5;-1
;226481;227008;;+;-;SCO0238;hypothetical protein;1;4;1;0,25;-2
;228154;227081;;-;-;SCO0239;hypothetical protein;9;8;1;1,125;0,169925001
;229649;228714;;-;-;SCO0240;oxidoreductase;11;2;1;5,5;2,459431619
;229995;230669;;+;-;SCO0241;transcriptional regulator;13;23;0,264994325;0,565217391;-0,823122238
230981;231022;231465;231465;+;-;SCO0242;hypothetical protein;91;148;0,038846854;0,614864865;-0,701658725
231466;231475;231654;231667;+;-;SCO0243;hypothetical protein;129;135;0,944352965;0,955555556;-0,065588342
232508;232508;233518;233518;+;-;SCO0244;hypothetical protein;33;76;8,26E-04;0,434210526;-1,203533394
;234873;233854;;-;-;SCO0245;hypothetical protein;35;38;0,613918579;0,921052632;-0,118644496
236212;236207;234870;;-;-;SCO0246;hypothetical protein;61;67;0,25594478;0,910447761;-0,135351853
236554;236782;237807;238208;+;-;SCO0247;hypothetical protein;784;524;0,556377762;1,496183206;0,581286843
;238251;237664;;-;-;SCO0248;hypothetical protein;14;9;1;1,555555556;0,637429921
;239794;238280;;-;-;SCO0249;hypothetical protein;32;15;0,41953364;2,133333333;1,093109404
;239858;240523;;+;-;SCO0250;transcriptional regulator;19;16;1;1,1875;0,247927513
;240843;240559;;-;-;SCO0251;hypothetical protein;1;5;1;0,2;-2,321928095
;242123;240876;;-;-;SCO0252;oxidoreductase;20;18;1;1,111111111;0,152003093
242194;242194;242766;;+;-;SCO0253;TetR family transcriptional regulator;41;29;1;1,413793103;0,499571009
;243762;243022;;-;-;SCO0254;hypothetical protein;7;7;1;1;0
;245672;243936;;-;-;SCO0255;sigma factor;5;11;1;0,454545455;-1,137503524
245986;245986;246783;246867;+;-;SCO0256;short chain oxidoreductase;34;46;0,213757232;0,739130435;-0,436099115
